*SOIL-PLANT-ATMOSPHERE MODULE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 15, 2016; 16:05:16

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0209 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1990 241    17  17.80  14.60  -1.20  3.274  3.049  0.007  3.042  0.000   29.2    0.0   29.2    0.0
 1990 242    18  16.80  21.80   2.90  3.584  3.183  0.004  3.179  0.000   32.4    0.0   32.3    0.0
 1990 243    19   5.50  11.80   5.50  1.039  1.039  0.002  1.037  0.000   33.4    0.0   33.4    0.0
 1990 244    20  10.70  10.20   0.80  1.871  1.871  0.004  1.867  0.000   35.3    0.0   35.2    0.0
 1990 245    21  17.70  11.60  -2.30  3.060  1.478  0.004  1.473  0.000   36.8    0.0   36.7    0.0
 1990 246    22  19.80  16.80   2.50  3.916  1.125  0.002  1.123  0.000   37.9    0.0   37.8    0.0
 1990 247    23   5.60  16.40   7.10  1.152  0.945  0.001  0.944  0.000   38.8    0.0   38.8    0.0
 1990 248    24   6.00  18.60  13.40  1.348  0.832  0.002  0.830  0.000   39.7    0.0   39.6    0.0
 1990 249    25   5.70  15.40  13.40  1.226  0.804  0.004  0.800  0.000   40.5    0.0   40.4    0.0
 1990 250    26   5.80  15.90  12.80  1.249  0.915  0.005  0.910  0.000   41.4    0.0   41.3    0.0
 1990 251    27   5.80  14.30  10.30  1.193  1.193  0.006  1.186  0.000   42.6    0.1   42.5    0.0
 1990 252    28  19.70  23.50   7.80  4.489  4.489  0.028  4.461  0.000   47.1    0.1   47.0    0.0
 1990 253    29  15.20  27.50  11.60  3.757  2.407  0.030  2.377  0.000   49.5    0.1   49.4    0.0
 1990 254    30   9.60  23.10  10.70  2.228  2.228  0.037  2.190  0.000   51.7    0.1   51.5    0.0
 1990 255    31  17.10  13.80   5.20  3.310  3.310  0.079  3.231  0.000   55.0    0.2   54.8    0.0
 1990 256    32  18.80  11.80   2.70  3.435  2.327  0.086  2.240  0.000   57.3    0.3   57.0    0.0
 1990 257    33  20.40  14.20   0.50  3.784  2.300  0.087  2.213  0.000   59.6    0.4   59.2    0.0
 1990 258    34  21.40  18.40   3.40  4.361  1.422  0.075  1.347  0.000   61.0    0.5   60.6    0.0
 1990 259    35  17.80  21.60   7.90  3.952  1.141  0.077  1.065  0.000   62.2    0.6   61.6    0.0
 1990 260    36  10.60  17.70  10.60  2.285  0.969  0.061  0.909  0.000   63.2    0.6   62.5    0.0
 1990 261    37   9.30  17.90  11.00  2.016  2.016  0.066  1.950  0.000   65.2    0.7   64.5    0.0
 1990 262    38  13.80  17.70  10.00  2.953  2.953  0.117  2.836  0.000   68.1    0.8   67.3    0.0
 1990 263    39   6.40  17.90  13.30  1.413  1.360  0.065  1.294  0.000   69.5    0.9   68.6    0.0
 1990 264    40   6.40  20.50  15.80  1.492  1.492  0.081  1.411  0.000   71.0    0.9   70.0    0.0
 1990 265    41  20.10  18.60   9.20  4.306  2.597  0.284  2.313  0.000   73.6    1.2   72.4    0.0
 1990 266    42  18.60  13.50   5.40  3.564  1.629  0.264  1.365  0.000   75.2    1.5   73.7    0.0
 1990 267    43  22.30  15.00   3.20  4.273  1.400  0.327  1.073  0.000   76.6    1.8   74.8    0.0
 1990 268    44  23.20  16.30   3.10  4.532  1.248  0.334  0.914  0.000   77.9    2.2   75.7    0.0
 1990 269    45  23.40  20.50   5.10  4.952  1.163  0.353  0.810  0.000   79.0    2.5   76.5    0.0
 1990 270    46  21.30  24.00   8.90  4.878  1.123  0.388  0.735  0.000   80.1    2.9   77.2    0.0
 1990 271    47   6.80  21.70  12.20  1.552  0.823  0.146  0.677  0.000   81.0    3.0   77.9    0.0
 1990 272    48  19.30  22.00  11.30  4.378  1.105  0.474  0.632  0.000   82.1    3.5   78.6    0.0
 1990 273    49  19.30  25.20   8.90  4.458  1.146  0.552  0.594  0.000   83.2    4.1   79.2    0.0
 1990 274    50  21.70  28.10  12.90  5.349  1.321  0.758  0.563  0.000   84.5    4.8   79.7    0.0
 1990 275    51  24.20  24.00  11.90  5.609  1.476  0.940  0.536  0.000   86.0    5.8   80.2    0.0
 1990 276    52  21.80  26.60  13.30  5.257  1.508  0.996  0.512  0.000   87.5    6.8   80.8    0.0
 1990 277    53  17.90  30.10  17.50  4.623  1.492  1.001  0.492  0.000   89.0    7.8   81.3    0.0
 1990 278    54   7.10  19.10  17.30  1.598  0.877  0.404  0.473  0.000   89.9    8.2   81.7    0.0
 1990 279    55   9.40  22.70  17.20  2.203  2.203  0.607  1.596  0.000   92.1    8.8   83.3    0.0
 1990 280    56   7.20  21.60  17.70  1.665  1.665  0.505  1.160  0.000   93.8    9.3   84.5    0.0
 1990 281    57  11.50  20.40  13.70  2.521  2.521  0.846  1.675  0.000   96.3   10.1   86.2    0.0
 1990 282    58  23.40  22.30   9.50  5.060  5.060  1.761  3.299  0.000  101.3   11.9   89.5    0.0
 1990 283    59  21.00  22.30  11.30  4.598  3.846  1.692  2.154  0.000  105.2   13.6   91.6    0.0
 1990 284    60   9.00  22.10  14.50  2.011  2.011  0.794  1.217  0.000  107.2   14.4   92.8    0.0
 1990 285    61  25.50  19.40  11.30  5.334  5.334  2.240  3.094  0.000  112.5   16.6   95.9    0.0
 1990 286    62  26.10  21.60   7.60  5.423  5.373  2.391  2.982  0.000  117.9   19.0   98.9    0.0
 1990 287    63  24.80  22.60  11.50  5.383  5.383  2.489  2.895  0.000  123.3   21.5  101.8    0.0
 1990 288    64  25.50  20.10   8.90  5.218  4.156  2.535  1.620  0.000  127.4   24.0  103.4    0.0
 1990 289    65  26.40  20.50   5.00  5.230  3.809  2.627  1.182  0.000  131.3   26.7  104.6    0.0
 1990 290    66  15.20  21.40   8.90  3.152  2.595  1.617  0.978  0.000  133.8   28.3  105.6    0.0
 1990 291    67  24.50  24.40  14.30  5.508  3.780  2.927  0.853  0.000  137.6   31.2  106.4    0.0
 1990 292    68  17.30  24.00  15.30  3.882  3.366  2.195  1.171  0.000  141.0   33.4  107.6    0.0
 1990 293    69  16.40  23.70  15.70  3.661  3.661  2.188  1.472  0.000  144.7   35.6  109.1    0.0
 1990 294    70  22.20  24.00  14.20  4.891  4.891  3.071  1.821  0.000  149.5   38.7  110.9    0.0
 1990 295    71  27.10  24.80  13.10  5.953  5.502  3.894  1.608  0.000  155.0   42.5  112.5    0.0
 1990 296    72  21.10  25.60  13.10  4.663  4.663  3.163  1.500  0.000  159.7   45.7  114.0    0.0
 1990 297    73  20.80  22.20  13.80  4.419  4.419  3.099  1.319  0.000  164.1   48.8  115.3    0.0
 1990 298    74  14.30  24.70  11.80  3.074  3.074  2.214  0.860  0.000  167.2   51.0  116.2    0.0
 1990 299    75  25.10  27.10  16.30  5.740  5.470  4.238  1.232  0.000  172.7   55.3  117.4    0.0
 1990 300    76  19.60  28.30  17.00  4.553  4.471  3.465  1.006  0.000  177.1   58.7  118.4    0.0
 1990 301    77   8.80  23.80  18.50  1.957  1.957  1.532  0.425  0.000  179.1   60.3  118.8    0.0
 1990 302    78  12.20  27.40  20.40  2.863  2.863  2.284  0.578  0.000  182.0   62.5  119.4    0.0
 1990 303    79  26.40  28.80  17.90  6.160  6.160  5.029  1.131  0.000  188.1   67.6  120.6    0.0
 1990 304    80  26.50  23.20  15.80  5.683  5.683  4.739  0.944  0.000  193.8   72.3  121.5    0.0
 1990 305    81  23.10  24.10  16.70  5.036  5.036  4.259  0.777  0.000  198.8   76.6  122.3    0.0
 1990 306    82  20.10  27.00  14.30  4.443  4.443  3.810  0.632  0.000  203.3   80.4  122.9    0.0
 1990 307    83  11.80  28.10  20.80  2.771  2.771  2.407  0.363  0.000  206.1   82.8  123.3    0.0
 1990 308    84  21.00  22.20  10.80  4.239  4.239  3.721  0.518  0.000  210.3   86.5  123.8    0.0
 1990 309    85  28.80  19.00   6.40  5.351  5.351  4.729  0.622  0.000  215.6   91.2  124.4    0.0
 1990 310    86  17.40  21.20   9.80  3.433  3.433  3.043  0.390  0.000  219.1   94.3  124.8    0.0
 1990 311    87  23.40  23.50  13.50  4.903  4.903  4.368  0.535  0.000  224.0   98.6  125.3    0.0
 1990 312    88   8.40  18.40  11.30  1.616  1.616  1.449  0.166  0.000  225.6  100.1  125.5    0.0
 1990 313    89  16.20  22.30  15.10  3.385  3.385  3.047  0.337  0.000  229.0  103.1  125.8    0.0
 1990 314    90  21.20  24.80  13.70  4.512  4.512  4.087  0.425  0.000  233.5  107.2  126.3    0.0
 1990 315    91  23.60  27.00  15.30  5.213  5.213  4.790  0.422  0.000  238.7  112.0  126.7    0.0
 1990 316    92  12.20  24.60  14.20  2.593  2.593  2.404  0.189  0.000  241.3  114.4  126.9    0.0
 1990 317    93  26.70  34.90  18.50  6.579  6.579  6.118  0.461  0.000  247.9  120.5  127.3    0.0
 1990 318    94  15.90  33.00  20.80  3.901  3.901  3.646  0.255  0.000  251.8  124.2  127.6    0.0
 1990 319    95   8.60  23.20  17.30  1.840  1.840  1.724  0.117  0.000  253.6  125.9  127.7    0.0
 1990 320    96  17.60  22.10  12.20  3.562  3.562  3.336  0.227  0.000  257.2  129.2  127.9    0.0
 1990 321    97  28.70  26.10   9.30  5.962  5.962  5.581  0.381  0.000  263.1  134.8  128.3    0.0
 1990 322    98  27.80  29.70  16.50  6.377  6.377  5.967  0.410  0.000  269.5  140.8  128.7    0.0
 1990 323    99  27.10  33.40  21.80  6.721  6.721  6.293  0.428  0.000  276.2  147.1  129.2    0.0
 1990 324   100  12.20  28.00  21.10  2.841  2.841  2.664  0.177  0.000  279.1  149.8  129.3    0.0
 1990 325   101  30.70  28.70  18.80  7.083  7.083  6.640  0.443  0.000  286.2  156.4  129.8    0.0
 1990 326   102  28.10  28.00  15.30  6.263  6.263  5.873  0.390  0.000  292.4  162.3  130.2    0.0
 1990 327   103  29.80  28.20  14.20  6.601  6.601  6.189  0.412  0.000  299.0  168.5  130.6    0.0
 1990 328   104  25.60  28.70  16.80  5.819  5.819  5.453  0.365  0.000  304.8  173.9  130.9    0.0
 1990 329   105  20.10  29.20  18.20  4.643  4.643  4.351  0.292  0.000  309.5  178.3  131.2    0.0
 1990 330   106  22.90  24.90  15.80  4.942  4.942  4.630  0.311  0.000  314.4  182.9  131.5    0.0
 1990 331   107  30.40  21.20  10.00  5.970  5.970  5.577  0.393  0.000  320.4  188.5  131.9    0.0
 1990 332   108  30.90  24.60   9.00  6.288  6.288  5.855  0.433  0.000  326.7  194.3  132.4    0.0
 1990 333   109  31.00  27.10  12.20  6.681  6.681  6.205  0.475  0.000  333.4  200.5  132.8    0.0
 1990 334   110  14.90  26.80  14.90  3.270  3.270  3.030  0.240  0.000  336.6  203.6  133.1    0.0
 1990 335   111  23.40  26.40  14.70  5.104  5.104  4.719  0.386  0.000  341.7  208.3  133.5    0.0
 1990 336   112   9.00  23.50  14.10  1.887  1.887  1.741  0.146  0.000  343.6  210.0  133.6    0.0
 1990 337   113  30.10  22.90  11.40  6.126  6.126  5.639  0.487  0.000  349.8  215.7  134.1    0.0
 1990 338   114  28.70  27.90  10.60  6.174  6.174  5.671  0.502  0.000  355.9  221.3  134.6    0.0
 1990 339   115  16.80  32.30  20.30  4.086  4.086  3.747  0.340  0.000  360.0  225.1  134.9    0.0
 1990 340   116  16.80  25.60  17.50  3.715  3.715  3.401  0.315  0.000  363.7  228.5  135.3    0.0
 1990 341   117  26.90  25.20  16.00  5.853  5.853  5.348  0.505  0.000  369.6  233.8  135.8    0.0
 1990 342   118  30.30  25.00  12.00  6.370  6.370  5.811  0.558  0.000  376.0  239.6  136.3    0.0
 1990 343   119   9.00  19.70  14.20  1.803  1.803  1.643  0.161  0.000  377.8  241.3  136.5    0.0
 1990 344   120   9.10  19.50  15.90  1.845  1.845  1.679  0.167  0.000  379.6  243.0  136.7    0.0
 1990 345   121  24.70  25.00  14.70  5.310  5.310  4.824  0.486  0.000  384.9  247.8  137.1    0.0
 1990 346   122  14.70  22.00  10.50  2.941  2.941  2.666  0.275  0.000  387.9  250.4  137.4    0.0
 1990 347   123  19.00  24.00  14.30  4.025  4.025  3.639  0.386  0.000  391.9  254.1  137.8    0.0
 1990 348   124  29.20  21.90  10.30  5.827  5.827  5.255  0.572  0.000  397.7  259.3  138.4    0.0
 1990 349   125  31.80  27.30  10.90  6.826  6.826  6.139  0.687  0.000  404.5  265.5  139.1    0.0
 1990 350   126  28.70  30.20  13.70  6.517  6.517  5.845  0.672  0.000  411.1  271.3  139.7    0.0
 1990 351   127  14.40  30.10  18.00  3.374  3.374  3.017  0.357  0.000  414.4  274.3  140.1    0.0
 1990 352   128  27.40  25.60  17.30  6.070  6.070  5.410  0.660  0.000  420.5  279.7  140.7    0.0
 1990 353   129  31.40  25.60  14.40  6.802  6.802  6.041  0.760  0.000  427.3  285.8  141.5    0.0
 1990 354   130  31.60  27.10  14.00  6.950  6.950  6.149  0.801  0.000  434.2  291.9  142.3    0.0
 1990 355   131  25.60  29.80  15.90  5.896  5.896  5.196  0.701  0.000  440.1  297.1  143.0    0.0
 1990 356   132  10.00  25.70  19.00  2.252  2.252  1.976  0.276  0.000  442.4  299.1  143.3    0.0
 1990 357   133  19.50  28.40  17.80  4.490  4.490  3.921  0.569  0.000  446.9  303.0  143.9    0.0
 1990 358   134  13.10  24.40  15.50  2.830  2.830  2.458  0.371  0.000  449.7  305.5  144.2    0.0
 1990 359   135  29.40  25.70  12.70  6.311  6.311  5.453  0.858  0.000  456.0  310.9  145.1    0.0
 1990 360   136  31.40  31.30  15.30  7.345  7.345  6.309  1.036  0.000  463.4  317.3  146.1    0.0
 1990 361   137  31.40  31.50  18.00  7.514  7.514  6.414  1.100  0.000  470.9  323.7  147.2    0.0
 1990 362   138  31.40  21.00  13.30  6.404  6.404  5.430  0.974  0.000  477.3  329.1  148.2    0.0
 1990 363   139  29.60  23.30   9.40  6.019  6.019  5.066  0.953  0.000  483.3  334.2  149.1    0.0
 1990 364   140  30.80  27.20  11.40  6.690  6.532  5.587  0.945  0.000  489.8  339.7  150.1    0.0
 1990 365   141  31.50  29.40  14.80  7.216  7.216  5.979  1.237  0.000  497.1  345.7  151.3    0.0
 1991 001   142  24.30  31.60  17.10  5.810  5.810  4.774  1.036  0.000  502.9  350.5  152.4    0.0
 1991 002   143  24.10  29.20  20.30  5.751  5.751  4.684  1.067  0.000  508.6  355.2  153.4    0.0
 1991 003   144  26.70  29.10  17.40  6.236  6.236  5.031  1.205  0.000  514.9  360.2  154.6    0.0
 1991 004   145  31.30  28.60  13.40  7.059  6.781  5.637  1.144  0.000  521.6  365.9  155.8    0.0
 1991 005   146  31.30  28.20  13.80  7.057  6.530  5.574  0.957  0.000  528.2  371.4  156.7    0.0
 1991 006   147  31.30  30.20  13.00  7.187  6.449  5.610  0.839  0.000  534.6  377.0  157.6    0.0
 1991 007   148  29.60  32.40  17.10  7.192  6.301  5.544  0.756  0.000  540.9  382.6  158.3    0.0
 1991 008   149  29.90  34.30  19.30  7.541  7.541  5.737  1.804  0.000  548.5  388.3  160.1    0.0
 1991 009   150   9.90  24.30  21.30  2.274  2.274  1.706  0.568  0.000  550.7  390.0  160.7    0.0
 1991 010   151  27.90  30.80  19.20  6.796  6.796  5.022  1.774  0.000  557.5  395.0  162.5    0.0
 1991 011   152  25.10  27.80  15.90  5.778  5.778  4.202  1.576  0.000  563.3  399.2  164.1    0.0
 1991 012   153  29.50  26.40  13.00  6.541  6.541  4.678  1.863  0.000  569.8  403.9  165.9    0.0
 1991 013   154  19.30  27.00  12.90  4.315  4.116  3.032  1.085  0.000  574.0  407.0  167.0    0.0
 1991 014   155  30.50  28.00  14.60  7.006  7.006  4.832  2.174  0.000  581.0  411.8  169.2    0.0
 1991 015   156  29.90  31.70  14.10  7.151  6.648  4.835  1.813  0.000  587.6  416.6  171.0    0.0
 1991 016   157  22.10  22.50  13.00  4.708  4.366  3.118  1.248  0.000  592.0  419.7  172.2    0.0
 1991 017   158  30.40  24.40   7.10  6.324  6.324  4.098  2.227  0.000  598.3  423.8  174.5    0.0
 1991 018   159  30.70  27.70  11.00  6.888  6.888  4.362  2.526  0.000  605.2  428.2  177.0    0.0
 1991 019   160  27.80  29.60  11.80  6.434  5.951  3.980  1.971  0.000  611.1  432.2  179.0    0.0
 1991 020   161  22.10  32.20  11.60  5.274  5.274  3.182  2.092  0.000  616.4  435.4  181.1    0.0
 1991 021   162  10.90  24.10  18.70  2.508  2.508  1.474  1.033  0.000  618.9  436.8  182.1    0.0
 1991 022   163  30.70  28.90  15.50  7.285  7.285  4.283  3.002  0.000  626.2  441.1  185.1    0.0
 1991 023   164  25.20  29.20  16.90  6.064  6.064  3.565  2.499  0.000  632.3  444.7  187.6    0.0
 1991 024   165   8.80  23.90  18.90  2.023  1.889  1.189  0.700  0.000  634.2  445.9  188.3    0.0

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 15, 2016; 16:05:16

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0209 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1991 224     0  12.50  15.80   1.50  2.411  2.411  0.000  2.411  0.000    2.4    0.0    2.4    0.0
 1991 225     1  11.60  18.50   7.30  2.463  1.961  0.000  1.961  0.000    4.4    0.0    4.4    0.0
 1991 226     2  15.20  25.70  10.80  3.656  2.827  0.000  2.827  0.000    7.2    0.0    7.2    0.0
 1991 227     3  10.70  25.30  15.40  2.658  1.817  0.000  1.817  0.000    9.0    0.0    9.0    0.0
 1991 228     4  12.60  27.30  14.40  3.180  3.180  0.000  3.180  0.000   12.2    0.0   12.2    0.0
 1991 229     5  16.10  24.70  11.80  3.857  2.715  0.000  2.715  0.000   14.9    0.0   14.9    0.0
 1991 230     6   9.30  23.80  13.60  2.236  2.184  0.000  2.184  0.000   17.1    0.0   17.1    0.0
 1991 231     7  12.70  26.00  10.90  3.068  1.341  0.000  1.341  0.000   18.4    0.0   18.4    0.0
 1991 232     8   9.30  26.00  11.80  2.264  1.062  0.000  1.062  0.000   19.5    0.0   19.5    0.0
 1991 233     9  14.70  26.00  11.60  3.572  0.907  0.000  0.907  0.000   20.4    0.0   20.4    0.0
 1991 234    10  13.80  26.40  14.60  3.451  0.805  0.000  0.805  0.000   21.2    0.0   21.2    0.0
 1991 235    11  16.70  21.60  14.50  3.935  0.740  0.009  0.731  0.000   22.0    0.0   21.9    0.0
 1991 236    12  16.20  20.70   9.90  3.626  0.689  0.015  0.675  0.000   22.6    0.0   22.6    0.0
 1991 237    13  14.10  24.70  11.10  3.355  0.647  0.018  0.629  0.000   23.3    0.0   23.2    0.0
 1991 238    14   5.40  16.90  11.90  1.169  0.601  0.009  0.592  0.000   23.9    0.1   23.8    0.0
 1991 239    15   5.30  16.20  10.20  1.118  1.118  0.010  1.108  0.000   25.0    0.1   24.9    0.0
 1991 240    16  10.80  21.40  12.10  2.484  0.634  0.024  0.609  0.000   25.6    0.1   25.6    0.0
 1991 241    17  10.70  22.80  14.40  2.553  0.605  0.030  0.575  0.000   26.2    0.1   26.1    0.0
 1991 242    18   7.30  24.20  16.00  1.795  0.572  0.026  0.547  0.000   26.8    0.1   26.7    0.0
 1991 243    19   5.50  16.80  11.00  1.176  1.176  0.028  1.148  0.000   28.0    0.2   27.8    0.0
 1991 244    20   9.40  16.10   8.10  1.935  1.935  0.056  1.879  0.000   29.9    0.2   29.7    0.0
 1991 245    21   5.50  17.90  11.20  1.194  1.194  0.039  1.156  0.000   31.1    0.3   30.9    0.0
 1991 246    22  10.50  22.80  14.00  2.487  2.186  0.095  2.091  0.000   33.3    0.4   33.0    0.0
 1991 247    23  18.10  25.80  13.20  4.412  3.293  0.216  3.077  0.000   36.6    0.6   36.0    0.0
 1991 248    24  18.40  27.20  13.90  4.577  1.727  0.286  1.441  0.000   38.3    0.9   37.5    0.0
 1991 249    25   5.70  22.50  16.00  1.359  1.216  0.107  1.109  0.000   39.5    1.0   38.6    0.0
 1991 250    26   5.80  17.20  12.80  1.254  1.254  0.116  1.138  0.000   40.8    1.1   39.7    0.0
 1991 251    27   6.40  17.10  10.50  1.352  1.019  0.138  0.882  0.000   41.8    1.2   40.6    0.0
 1991 252    28  15.60  20.00   8.40  3.359  3.359  0.369  2.990  0.000   45.2    1.6   43.6    0.0
 1991 253    29  17.50  22.00  10.20  3.926  1.922  0.469  1.453  0.000   47.1    2.1   45.0    0.0
 1991 254    30  20.20  25.00  10.80  4.722  1.741  0.627  1.114  0.000   48.8    2.7   46.2    0.0
 1991 255    31  19.90  27.80  14.10  4.927  1.679  0.741  0.939  0.000   50.5    3.4   47.1    0.0
 1991 256    32  15.40  30.70  16.10  3.988  1.522  0.695  0.827  0.000   52.0    4.1   47.9    0.0
 1991 257    33   6.10  21.00   7.80  1.306  1.014  0.266  0.747  0.000   53.1    4.4   48.7    0.0
 1991 258    34   6.20  12.30   8.20  1.175  1.175  0.254  0.921  0.000   54.2    4.6   49.6    0.0
 1991 259    35  11.50  23.50  12.40  2.639  2.639  0.581  2.057  0.000   56.9    5.2   51.6    0.0
 1991 260    36   6.30  21.10  17.10  1.454  1.454  0.350  1.104  0.000   58.3    5.6   52.7    0.0
 1991 261    37  18.90  19.70  13.10  4.129  4.129  1.087  3.043  0.000   62.5    6.7   55.8    0.0
 1991 262    38  21.70  17.30   8.80  4.406  4.317  1.227  3.090  0.000   66.8    7.9   58.9    0.0
 1991 263    39  13.10  22.60   8.30  2.839  2.839  0.826  2.013  0.000   69.6    8.7   60.9    0.0
 1991 264    40  11.00  27.50  12.60  2.620  2.620  0.804  1.815  0.000   72.2    9.5   62.7    0.0
 1991 265    41  20.40  20.30  10.30  4.333  2.796  1.472  1.325  0.000   75.0   11.0   64.0    0.0
 1991 266    42  21.60  16.90   3.20  4.081  2.526  1.472  1.054  0.000   77.5   12.5   65.1    0.0
 1991 267    43  22.30  19.00   4.90  4.425  2.435  1.533  0.902  0.000   80.0   14.0   66.0    0.0
 1991 268    44  20.30  21.10   8.70  4.285  2.335  1.533  0.801  0.000   82.3   15.5   66.8    0.0
 1991 269    45  21.70  23.40   7.80  4.671  2.485  1.757  0.729  0.000   84.8   17.3   67.5    0.0
 1991 270    46  17.70  27.80  13.80  4.211  2.356  1.684  0.672  0.000   87.2   19.0   68.2    0.0
 1991 271    47  22.20  16.10   9.00  4.335  2.521  1.894  0.628  0.000   89.7   20.9   68.8    0.0
 1991 272    48  21.80  18.00   7.50  4.302  2.527  1.936  0.591  0.000   92.2   22.8   69.4    0.0
 1991 273    49  21.10  20.20   9.70  4.369  2.590  2.030  0.560  0.000   94.8   24.8   70.0    0.0
 1991 274    50  19.70  18.40   7.00  3.872  2.402  1.869  0.533  0.000   97.2   26.7   70.5    0.0
 1991 275    51  22.00  18.40   5.70  4.264  2.620  2.110  0.510  0.000   99.8   28.8   71.0    0.0
 1991 276    52  23.00  19.80   3.80  4.459  2.745  2.255  0.490  0.000  102.6   31.1   71.5    0.0
 1991 277    53  19.10  21.70   6.30  3.893  3.893  1.951  1.942  0.000  106.5   33.0   73.4    0.0
 1991 278    54   7.10  13.60  10.60  1.342  1.342  0.694  0.647  0.000  107.8   33.7   74.1    0.0
 1991 279    55  13.30  12.50   7.00  2.382  2.382  1.257  1.125  0.000  110.2   35.0   75.2    0.0
 1991 280    56  14.80  14.20   4.00  2.637  2.637  1.403  1.234  0.000  112.8   36.4   76.5    0.0
 1991 281    57  23.60  16.90   3.90  4.380  4.380  2.294  2.086  0.000  117.2   38.7   78.5    0.0
 1991 282    58  20.30  20.90   7.30  4.120  4.120  2.128  1.992  0.000  121.3   40.8   80.5    0.0
 1991 283    59  24.30  23.10   7.20  5.059  4.395  2.710  1.685  0.000  125.7   43.5   82.2    0.0
 1991 284    60  24.30  25.00   8.70  5.235  5.235  2.917  2.318  0.000  130.9   46.4   84.5    0.0
 1991 285    61  24.40  29.20  12.20  5.669  4.807  3.301  1.506  0.000  135.8   49.7   86.0    0.0
 1991 286    62  21.90  33.00  20.00  5.594  4.583  3.447  1.137  0.000  140.3   53.2   87.2    0.0
 1991 287    63  11.80  32.00  21.10  2.986  2.986  1.973  1.013  0.000  143.3   55.1   88.2    0.0
 1991 288    64   7.50  23.50  17.60  1.672  1.672  1.159  0.513  0.000  145.0   56.3   88.7    0.0
 1991 289    65   7.60  17.80  11.60  1.493  1.493  1.062  0.431  0.000  146.5   57.4   89.1    0.0
 1991 290    66  15.50  16.00   8.40  2.879  2.879  2.082  0.796  0.000  149.4   59.4   89.9    0.0
 1991 291    67  26.30  21.50   8.40  5.265  5.265  3.830  1.436  0.000  154.6   63.3   91.4    0.0
 1991 292    68  26.30  24.60  11.00  5.594  5.594  4.127  1.467  0.000  160.2   67.4   92.8    0.0
 1991 293    69  26.30  24.90  12.50  5.671  5.671  4.276  1.395  0.000  165.9   71.7   94.2    0.0
 1991 294    70  24.40  29.60  14.20  5.624  5.298  4.334  0.964  0.000  171.2   76.0   95.2    0.0
