*SOIL-PLANT-ATMOSPHERE MODULE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 14:39:00

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0124 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1987 208    24   4.20  22.30  12.50  0.981  0.981  0.007  0.974  0.000   36.4    0.1   36.4    0.0
 1987 209    25  11.60  17.00   7.50  2.412  2.412  0.028  2.383  0.000   38.9    0.1   38.8    0.0
 1987 210    26   4.20  14.00  11.90  0.872  0.872  0.013  0.859  0.000   39.7    0.1   39.6    0.0
 1987 211    27  14.60  12.80   6.80  2.831  2.831  0.052  2.780  0.000   42.6    0.1   42.4    0.0
 1987 212    28   9.80  11.90   3.70  1.814  1.814  0.036  1.778  0.000   44.4    0.2   44.2    0.0
 1987 213    29  15.20  18.40   4.80  3.138  2.484  0.060  2.424  0.000   46.9    0.2   46.6    0.0
 1987 214    30  14.40  19.50   7.40  3.092  2.723  0.069  2.654  0.000   49.6    0.3   49.3    0.0
 1987 215    31  14.00  17.50   3.00  2.800  1.489  0.078  1.411  0.000   51.1    0.4   50.7    0.0
 1987 216    32   8.10  14.10   4.80  1.568  1.138  0.043  1.095  0.000   52.2    0.4   51.8    0.0
 1987 217    33   4.40  12.00   9.90  0.868  0.868  0.025  0.843  0.000   53.1    0.5   52.6    0.0
 1987 218    34   4.50   9.60   7.70  0.836  0.836  0.026  0.810  0.000   53.9    0.5   53.4    0.0
 1987 219    35   9.20  14.40   8.00  1.845  1.845  0.059  1.786  0.000   55.8    0.5   55.2    0.0
 1987 220    36   7.10  16.60   6.70  1.452  1.452  0.049  1.403  0.000   57.2    0.6   56.6    0.0
 1987 221    37  11.70  18.00   7.60  2.460  2.460  0.090  2.370  0.000   59.7    0.7   59.0    0.0
 1987 222    38   6.20  18.10   9.90  1.332  0.998  0.055  0.943  0.000   60.7    0.7   59.9    0.0
 1987 223    39  10.30  19.40  12.90  2.311  2.311  0.110  2.201  0.000   63.0    0.8   62.1    0.0
 1987 224    40   4.70  17.40  12.50  1.022  1.022  0.058  0.964  0.000   64.0    0.9   63.1    0.0
 1987 225    41   4.70  16.00  11.90  0.996  0.996  0.065  0.931  0.000   65.0    1.0   64.0    0.0
 1987 226    42   7.60  20.40  10.80  1.690  1.690  0.122  1.568  0.000   66.7    1.1   65.6    0.0
 1987 227    43   7.10  17.00  10.00  1.496  1.496  0.115  1.381  0.000   68.2    1.2   67.0    0.0
 1987 228    44  16.10  13.10   6.40  3.095  3.095  0.248  2.847  0.000   71.3    1.5   69.8    0.0
 1987 229    45   5.70   8.20   5.10  0.999  0.999  0.082  0.917  0.000   72.3    1.5   70.7    0.0
 1987 230    46   6.10  10.40   5.90  1.118  1.118  0.091  1.027  0.000   73.4    1.6   71.8    0.0
 1987 231    47  14.00  10.40   3.60  2.503  1.595  0.205  1.390  0.000   75.0    1.8   73.2    0.0
 1987 232    48   8.60  11.40   4.40  1.577  1.577  0.122  1.455  0.000   76.6    2.0   74.6    0.0
 1987 233    49   6.40  14.10   7.30  1.261  1.261  0.097  1.164  0.000   77.8    2.1   75.8    0.0
 1987 234    50  17.90  18.30   5.20  3.671  1.615  0.296  1.320  0.000   79.4    2.3   77.1    0.0
 1987 235    51  16.60  19.20   4.90  3.435  1.350  0.299  1.051  0.000   80.8    2.6   78.1    0.0
 1987 236    52  11.30  20.60   6.40  2.415  1.126  0.226  0.900  0.000   81.9    2.9   79.0    0.0
 1987 237    53  15.00  22.00  12.90  3.452  1.156  0.356  0.800  0.000   83.1    3.2   79.8    0.0
 1987 238    54  16.70  21.20   7.50  3.620  1.162  0.434  0.728  0.000   84.2    3.7   80.6    0.0
 1987 239    55  13.00  22.40  10.80  2.941  1.062  0.390  0.672  0.000   85.3    4.1   81.2    0.0
 1987 240    56   5.30  17.00  12.70  1.132  1.132  0.169  0.963  0.000   86.4    4.2   82.2    0.0
 1987 241    57   5.40  13.00   8.50  1.045  1.045  0.170  0.876  0.000   87.5    4.4   83.1    0.0
 1987 242    58  18.00  13.80   4.50  3.385  3.385  0.567  2.818  0.000   90.9    5.0   85.9    0.0
 1987 243    59  18.60  14.60   2.80  3.481  3.243  0.579  2.664  0.000   94.1    5.5   88.6    0.0
 1987 244    60  11.70  17.60   5.70  2.361  2.361  0.363  1.998  0.000   96.5    5.9   90.6    0.0
 1987 245    61   5.50  14.60   9.00  1.096  1.096  0.177  0.919  0.000   97.6    6.1   91.5    0.0
 1987 246    62  19.50  17.20   6.00  3.914  2.181  0.662  1.519  0.000   99.7    6.7   93.0    0.0
 1987 247    63  19.40  15.40   3.00  3.676  1.799  0.657  1.142  0.000  101.5    7.4   94.1    0.0
 1987 248    64  11.60  15.90   2.10  2.198  1.326  0.371  0.955  0.000  102.9    7.8   95.1    0.0
 1987 249    65  19.40  15.00   2.40  3.648  1.380  0.542  0.838  0.000  104.2    8.3   95.9    0.0
 1987 250    66  16.20  18.10   4.00  3.248  1.195  0.439  0.756  0.000  105.4    8.7   96.7    0.0
 1987 251    67   9.80  22.40   7.90  2.160  0.994  0.300  0.694  0.000  106.4    9.0   97.4    0.0
 1987 252    68   5.90  21.50  12.30  1.331  0.854  0.209  0.645  0.000  107.3    9.3   98.0    0.0
 1987 253    69  15.60  16.60   7.40  3.142  1.168  0.563  0.605  0.000  108.5    9.8   98.6    0.0
 1987 254    70  19.70  18.30   4.30  3.940  1.322  0.751  0.572  0.000  109.8   10.6   99.2    0.0
 1987 255    71  20.60  18.20   3.30  4.071  1.343  0.800  0.543  0.000  111.1   11.4   99.7    0.0
 1987 256    72  19.20  24.90   6.30  4.276  1.345  0.826  0.519  0.000  112.5   12.2  100.3    0.0
 1987 257    73   6.10  18.30  15.60  1.347  0.790  0.293  0.498  0.000  113.3   12.5  100.8    0.0
 1987 258    74  12.40  16.90   7.00  2.473  2.473  0.608  1.866  0.000  115.7   13.1  102.6    0.0
 1987 259    75  21.50  12.00   3.10  3.820  3.820  0.991  2.830  0.000  119.5   14.1  105.5    0.0
 1987 260    76  15.50  16.80   5.50  3.044  2.645  0.742  1.903  0.000  122.2   14.8  107.4    0.0
 1987 261    77  13.90  16.90   6.10  2.745  2.745  0.698  2.047  0.000  124.9   15.5  109.4    0.0
 1987 262    78  21.20  14.30   3.80  3.932  2.778  1.036  1.742  0.000  127.7   16.6  111.2    0.0
 1987 263    79  20.70  17.00   1.50  3.910  2.238  1.013  1.225  0.000  130.0   17.6  112.4    0.0
 1987 264    80  12.40  13.90   4.20  2.310  1.511  0.510  1.002  0.000  131.5   18.1  113.4    0.0
 1987 265    81  17.10  15.00   1.20  3.142  1.558  0.689  0.869  0.000  133.0   18.8  114.2    0.0
 1987 266    82  16.60  17.30   5.60  3.319  1.371  0.593  0.778  0.000  134.4   19.4  115.0    0.0
 1987 267    83  22.60  20.20   4.60  4.654  1.611  0.900  0.711  0.000  136.0   20.3  115.7    0.0
 1987 268    84  20.00  24.20   5.90  4.387  1.584  0.925  0.659  0.000  137.6   21.2  116.4    0.0
 1987 269    85  16.90  25.40  12.80  3.970  1.576  0.959  0.616  0.000  139.2   22.2  117.0    0.0
 1987 270    86  17.40  20.90  10.30  3.756  1.651  1.069  0.581  0.000  140.8   23.2  117.6    0.0
 1987 271    87  21.10  19.70   7.90  4.370  1.913  1.361  0.552  0.000  142.7   24.6  118.1    0.0
 1987 272    88  19.00  24.70   7.20  4.165  1.908  1.382  0.526  0.000  144.6   26.0  118.7    0.0
 1987 273    89   6.90  20.10  12.00  1.479  1.479  0.532  0.947  0.000  146.1   26.5  119.6    0.0
 1987 274    90  22.60  19.10   8.20  4.601  3.933  1.784  2.149  0.000  150.1   28.3  121.8    0.0
 1987 275    91  20.70  17.00   6.30  4.006  4.006  1.643  2.363  0.000  154.1   29.9  124.1    0.0
 1987 276    92  15.20  19.90   5.40  3.032  2.779  1.289  1.490  0.000  156.8   31.2  125.6    0.0
 1987 277    93  23.10  23.50   9.30  4.992  3.346  2.216  1.130  0.000  160.2   33.4  126.8    0.0
 1987 278    94  23.40  25.00  10.00  5.160  3.395  2.447  0.948  0.000  163.6   35.9  127.7    0.0
 1987 279    95  15.50  24.60   9.50  3.370  2.540  1.707  0.833  0.000  166.1   37.6  128.5    0.0
 1987 280    96   7.90  21.10  13.20  1.688  1.656  0.904  0.752  0.000  167.8   38.5  129.3    0.0
 1987 281    97  14.70  20.50  11.50  3.059  3.059  1.721  1.338  0.000  170.8   40.2  130.6    0.0
 1987 282    98  22.90  21.90   8.10  4.695  3.518  2.747  0.771  0.000  174.3   43.0  131.4    0.0
 1987 283    99  19.90  31.30  11.60  4.700  3.542  2.837  0.706  0.000  177.9   45.8  132.1    0.0
 1987 284   100  15.40  23.20  16.30  3.413  3.413  2.176  1.237  0.000  181.3   48.0  133.3    0.0
 1987 285   101  22.90  22.00  12.00  4.805  4.805  3.194  1.611  0.000  186.1   51.2  134.9    0.0
 1987 286   102  21.10  17.90   8.10  4.037  4.037  2.761  1.276  0.000  190.1   53.9  136.2    0.0
 1987 287   103  12.50  18.80   5.30  2.356  2.356  1.634  0.722  0.000  192.5   55.6  136.9    0.0
 1987 288   104   8.10  17.80  11.50  1.593  1.593  1.117  0.476  0.000  194.1   56.7  137.4    0.0
 1987 289   105  17.80  18.90  10.80  3.523  3.523  2.514  1.009  0.000  197.6   59.2  138.4    0.0
 1987 290   106  26.30  21.00   8.00  5.213  5.213  3.784  1.429  0.000  202.8   63.0  139.9    0.0
 1987 291   107  27.50  21.20   8.00  5.457  5.457  4.021  1.436  0.000  208.3   67.0  141.3    0.0
 1987 292   108  21.60  21.00  10.00  4.344  4.344  3.248  1.096  0.000  212.6   70.2  142.4    0.0
 1987 293   109  26.60  25.40   7.70  5.542  5.230  4.208  1.022  0.000  217.9   74.4  143.4    0.0
 1987 294   110  23.80  25.50  11.70  5.123  5.123  3.956  1.167  0.000  223.0   78.4  144.6    0.0
 1987 295   111  20.80  23.50  12.00  4.368  4.368  3.440  0.929  0.000  227.4   81.8  145.5    0.0
 1987 296   112  23.80  30.00  12.40  5.412  5.412  4.331  1.081  0.000  232.8   86.2  146.6    0.0
 1987 297   113  19.70  26.10  15.90  4.388  4.388  3.584  0.804  0.000  237.2   89.8  147.4    0.0
 1987 298   114  11.30  22.60  16.40  2.418  2.418  2.011  0.407  0.000  239.6   91.8  147.8    0.0
 1987 299   115   9.50  25.20  17.40  2.111  2.111  1.777  0.334  0.000  241.7   93.5  148.1    0.0
 1987 300   116   8.90  21.50  14.90  1.851  1.851  1.574  0.277  0.000  243.5   95.1  148.4    0.0
 1987 301   117  18.20  23.50  13.60  3.835  3.835  3.285  0.551  0.000  247.4   98.4  149.0    0.0
 1987 302   118  27.80  27.50  11.40  6.033  6.033  5.227  0.806  0.000  253.4  103.6  149.8    0.0
 1987 303   119  27.00  31.90  12.40  6.208  6.208  5.430  0.778  0.000  259.6  109.1  150.5    0.0
 1987 304   120  27.40  30.10  14.90  6.284  6.284  5.546  0.738  0.000  265.9  114.6  151.3    0.0
 1987 305   121  14.80  27.20  15.00  3.283  3.283  2.917  0.365  0.000  269.2  117.5  151.7    0.0
 1987 306   122  12.90  28.20  16.50  2.927  2.927  2.612  0.315  0.000  272.1  120.1  152.0    0.0
 1987 307   123  13.30  27.70  13.50  2.930  2.930  2.621  0.309  0.000  275.0  122.8  152.3    0.0
 1987 308   124   8.30  21.00  18.80  1.760  1.760  1.578  0.182  0.000  276.8  124.3  152.5    0.0
 1987 309   125   8.50  20.90  18.30  1.793  1.793  1.608  0.185  0.000  278.6  125.9  152.6    0.0
 1987 310   126  11.60  23.10  13.60  2.419  2.419  2.169  0.250  0.000  281.0  128.1  152.9    0.0
 1987 311   127  29.30  25.20  10.40  6.106  6.106  5.478  0.629  0.000  287.1  133.6  153.5    0.0
 1987 312   128  24.00  24.20  10.30  4.935  4.935  4.429  0.507  0.000  292.0  138.0  154.0    0.0
 1987 313   129  29.20  20.50   7.20  5.569  5.569  4.997  0.572  0.000  297.6  143.0  154.6    0.0
 1987 314   130  28.90  23.40   8.30  5.784  5.784  5.184  0.600  0.000  303.4  148.2  155.2    0.0
 1987 315   131  28.30  26.60  11.40  6.051  6.051  5.420  0.630  0.000  309.5  153.6  155.8    0.0
 1987 316   132  22.00  27.30  13.50  4.823  4.823  4.323  0.500  0.000  314.3  157.9  156.3    0.0
 1987 317   133  24.50  28.90  15.20  5.544  5.544  4.975  0.569  0.000  319.8  162.9  156.9    0.0
 1987 318   134  23.90  28.20  17.20  5.446  5.446  4.895  0.551  0.000  325.3  167.8  157.4    0.0
 1987 319   135  24.90  26.60  15.70  5.505  5.505  4.957  0.549  0.000  330.8  172.8  158.0    0.0
 1987 320   136  29.70  24.20  11.70  6.179  6.179  5.546  0.633  0.000  336.9  178.3  158.6    0.0
 1987 321   137  30.00  29.00  12.10  6.638  6.638  5.938  0.700  0.000  343.6  184.3  159.3    0.0
 1987 322   138  13.50  27.70  15.80  3.029  3.029  2.703  0.326  0.000  346.6  187.0  159.7    0.0
 1987 323   139  14.20  25.10  15.70  3.089  3.089  2.749  0.339  0.000  349.7  189.7  160.0    0.0
 1987 324   140  11.00  21.60  14.00  2.261  2.261  2.008  0.253  0.000  352.0  191.7  160.2    0.0
 1987 325   141  30.50  21.20  10.70  6.065  6.065  5.376  0.690  0.000  358.0  197.1  160.9    0.0
 1987 326   142  30.40  22.30   8.50  6.018  6.018  5.323  0.696  0.000  364.0  202.4  161.6    0.0
 1987 327   143  12.10  22.00  10.70  2.433  2.433  2.147  0.286  0.000  366.5  204.6  161.9    0.0
 1987 328   144  14.40  24.70  15.20  3.109  3.109  2.739  0.370  0.000  369.6  207.3  162.3    0.0
 1987 329   145  18.10  25.00  16.70  3.970  3.970  3.491  0.479  0.000  373.6  210.8  162.8    0.0
 1987 330   146  16.80  24.60  14.30  3.598  3.598  3.159  0.439  0.000  377.2  213.9  163.2    0.0
 1987 331   147  26.30  25.50  13.30  5.649  5.649  4.952  0.697  0.000  382.8  218.9  163.9    0.0
 1987 332   148  30.10  29.50  13.90  6.811  6.811  5.961  0.849  0.000  389.6  224.9  164.8    0.0
 1987 333   149  30.10  32.30  17.20  7.203  7.203  6.296  0.907  0.000  396.8  231.2  165.7    0.0
 1987 334   150  29.60  33.10  19.10  7.244  7.244  6.321  0.923  0.000  404.1  237.5  166.6    0.0
 1987 335   151  29.70  36.40  20.80  8.097  8.097  7.050  1.047  0.000  412.2  244.5  167.6    0.0
 1987 336   152  17.80  30.10  21.10  4.281  4.281  3.719  0.562  0.000  416.4  248.3  168.2    0.0
 1987 337   153   9.30  24.60  19.50  2.079  1.990  1.801  0.189  0.000  418.4  250.1  168.4    0.0
 1987 338   154  11.40  20.00  14.40  2.312  2.312  1.997  0.314  0.000  420.7  252.0  168.7    0.0
 1987 339   155  30.30  25.00  12.30  6.430  6.430  5.544  0.886  0.000  427.2  257.6  169.6    0.0
 1987 340   156  29.60  27.40  13.00  6.504  6.504  5.597  0.907  0.000  433.7  263.2  170.5    0.0
 1987 341   157  11.10  23.80  15.70  2.387  2.387  2.050  0.337  0.000  436.1  265.2  170.8    0.0
 1987 342   158  25.40  24.20  14.80  5.451  5.451  4.671  0.781  0.000  441.5  269.9  171.6    0.0
 1987 343   159  29.00  25.40  12.90  6.221  6.221  5.317  0.904  0.000  447.7  275.2  172.5    0.0
 1987 344   160  31.20  29.20  15.00  7.118  7.118  6.067  1.051  0.000  454.9  281.3  173.6    0.0
 1987 345   161  20.10  27.10  16.60  4.533  4.533  3.852  0.681  0.000  459.4  285.1  174.2    0.0
 1987 346   162  30.60  24.20  12.70  6.465  6.465  5.476  0.989  0.000  465.9  290.6  175.2    0.0
 1987 347   163  31.30  26.30  10.90  6.689  6.689  5.644  1.045  0.000  472.5  296.3  176.3    0.0
 1987 348   164  16.90  26.70  14.00  3.722  3.722  3.128  0.594  0.000  476.3  299.4  176.9    0.0
 1987 349   165  23.60  31.90  16.80  5.636  5.636  4.716  0.920  0.000  481.9  304.1  177.8    0.0
 1987 350   166  10.50  24.30  19.20  2.344  2.344  1.953  0.392  0.000  484.2  306.1  178.2    0.0
 1987 351   167  28.90  24.10  15.10  6.235  6.235  5.167  1.068  0.000  490.5  311.2  179.3    0.0
 1987 352   168  24.50  24.30  12.50  5.191  5.191  4.277  0.914  0.000  495.7  315.5  180.2    0.0
 1987 353   169  29.00  25.30  12.00  6.200  6.200  5.077  1.122  0.000  501.9  320.6  181.3    0.0
 1987 354   170  24.60  25.10  14.70  5.366  5.366  4.366  1.000  0.000  507.2  325.0  182.3    0.0
 1987 355   171  31.80  23.90  12.00  6.692  6.692  5.407  1.286  0.000  513.9  330.4  183.6    0.0
 1987 356   172  23.40  25.00  11.30  4.968  4.818  3.983  0.834  0.000  518.7  334.3  184.4    0.0
 1987 357   173  25.70  25.10  13.10  5.549  5.549  4.414  1.134  0.000  524.3  338.8  185.5    0.0
 1987 358   174  31.60  27.30  12.80  6.995  6.995  5.520  1.476  0.000  531.3  344.3  187.0    0.0
 1987 359   175   9.80  25.70  14.80  2.165  2.165  1.693  0.472  0.000  533.5  346.0  187.5    0.0
 1987 360   176  14.60  27.20  17.80  3.363  3.363  2.606  0.757  0.000  536.8  348.6  188.2    0.0
 1987 361   177  22.70  30.90  17.20  5.432  5.432  4.168  1.264  0.000  542.3  352.7  189.5    0.0
 1987 362   178  18.70  28.90  19.70  4.464  4.464  3.389  1.075  0.000  546.7  356.1  190.6    0.0
 1987 363   179   9.10  24.10  19.50  2.056  2.056  1.544  0.513  0.000  548.8  357.7  191.1    0.0
 1987 364   180  14.40  27.60  18.10  3.356  3.356  2.488  0.868  0.000  552.1  360.2  192.0    0.0
 1987 365   181  24.30  28.10  17.30  5.670  5.670  4.148  1.522  0.000  557.8  364.3  193.5    0.0
 1988 001   182  29.90  30.80  17.80  7.228  7.228  5.214  2.013  0.000  565.0  369.5  195.5    0.0
 1988 002   183  30.80  27.40  19.00  7.244  7.244  5.149  2.095  0.000  572.3  374.7  197.6    0.0
 1988 003   184  28.70  31.70  18.30  7.054  6.355  4.935  1.420  0.000  578.6  379.6  199.0    0.0
 1988 004   185  31.30  34.30  19.10  7.969  7.969  5.480  2.489  0.000  586.6  385.1  201.5    0.0
 1988 005   186  17.40  27.90  18.70  4.128  4.128  2.787  1.341  0.000  590.7  387.9  202.8    0.0
 1988 006   187  31.50  22.00  12.70  6.652  6.652  4.405  2.247  0.000  597.4  392.3  205.1    0.0
 1988 007   188  31.30  27.00  10.70  6.931  6.931  4.495  2.436  0.000  604.3  396.8  207.5    0.0
 1988 008   189  28.70  29.10  14.20  6.711  6.257  4.261  1.996  0.000  610.6  401.0  209.5    0.0
 1988 009   190  31.30  30.70  17.40  7.649  7.636  4.750  2.885  0.000  618.2  405.8  212.4    0.0
 1988 010   191  26.20  33.80  17.30  6.617  5.540  4.109  1.431  0.000  623.7  409.9  213.8    0.0
 1988 011   192  22.70  34.70  19.40  5.874  4.752  3.648  1.104  0.000  628.5  413.5  214.9    0.0

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 14:39:00

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0124 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1988 184     0   5.70  24.60  16.60  1.418  1.089  0.000  1.089  0.000    1.1    0.0    1.1    0.0
 1988 185     1   3.70  14.80   8.30  0.752  0.752  0.000  0.752  0.000    1.8    0.0    1.8    0.0
 1988 186     2   3.70   9.50   7.10  0.685  0.685  0.000  0.685  0.000    2.5    0.0    2.5    0.0
 1988 187     3   9.20  11.90   4.90  1.730  1.730  0.000  1.730  0.000    4.3    0.0    4.3    0.0
 1988 188     4   4.40   8.10   3.00  0.761  0.761  0.000  0.761  0.000    5.0    0.0    5.0    0.0
 1988 189     5  12.20  11.10   1.90  2.193  2.193  0.000  2.193  0.000    7.2    0.0    7.2    0.0
 1988 190     6  13.40  13.70   2.00  2.514  2.035  0.000  2.035  0.000    9.2    0.0    9.2    0.0
 1988 191     7  12.60   9.90   0.60  2.187  2.187  0.000  2.187  0.000   11.4    0.0   11.4    0.0
 1988 192     8  11.90   9.20  -3.50  1.945  1.643  0.000  1.643  0.000   13.1    0.0   13.1    0.0
 1988 193     9  11.50   8.90  -4.30  1.851  1.191  0.000  1.191  0.000   14.3    0.0   14.3    0.0
 1988 194    10  11.90  10.70  -4.20  1.981  0.983  0.000  0.983  0.000   15.2    0.0   15.2    0.0
 1988 195    11   5.80  12.70  -0.30  1.045  0.857  0.000  0.857  0.000   16.1    0.0   16.1    0.0
 1988 196    12  12.20  16.20   4.50  2.440  0.769  0.000  0.769  0.000   16.9    0.0   16.9    0.0
 1988 197    13  11.80  19.00   2.20  2.404  0.704  0.000  0.704  0.000   17.6    0.0   17.6    0.0
 1988 198    14  13.20  20.20   4.60  2.798  0.653  0.000  0.653  0.000   18.2    0.0   18.2    0.0
 1988 199    15  13.00  21.50   7.70  2.886  0.612  0.000  0.612  0.000   18.8    0.0   18.8    0.0
 1988 200    16  13.00  24.30   8.20  3.006  0.578  0.000  0.578  0.000   19.4    0.0   19.4    0.0
 1988 201    17  12.10  21.80   9.20  2.732  0.548  0.000  0.548  0.000   20.0    0.0   20.0    0.0
 1988 202    18   4.60  16.20   8.60  0.957  0.523  0.000  0.523  0.000   20.5    0.0   20.5    0.0
 1988 203    19   4.70  17.00   8.60  0.989  0.501  0.000  0.501  0.000   21.0    0.0   21.0    0.0
 1988 204    20   4.10  11.30   4.10  0.757  0.757  0.000  0.757  0.000   21.8    0.0   21.8    0.0
 1988 205    21   8.30   8.30   1.20  1.411  1.411  0.000  1.411  0.000   23.2    0.0   23.2    0.0
 1988 206    22  13.60  10.10   0.70  2.372  0.675  0.000  0.675  0.000   23.8    0.0   23.8    0.0
 1988 207    23  13.10  15.10  -1.60  2.419  0.630  0.000  0.630  0.000   24.5    0.0   24.5    0.0
 1988 208    24  13.80  25.40  11.20  3.318  0.593  0.000  0.593  0.000   25.1    0.0   25.1    0.0
 1988 209    25  13.80  17.00   0.90  2.694  0.561  0.000  0.561  0.000   25.6    0.0   25.6    0.0
 1988 210    26   9.60  17.40   4.00  1.944  0.535  0.001  0.534  0.000   26.2    0.0   26.2    0.0
 1988 211    27  12.60  28.00   6.60  3.012  0.514  0.003  0.511  0.000   26.7    0.0   26.7    0.0
 1988 212    28  14.00  28.40  14.70  3.586  0.499  0.009  0.491  0.000   27.2    0.0   27.2    0.0
 1988 213    29   4.90  21.20  12.00  1.124  0.478  0.005  0.472  0.000   27.6    0.0   27.6    0.0
 1988 214    30   4.30  11.60  10.90  0.855  0.855  0.005  0.849  0.000   28.5    0.0   28.5    0.0
 1988 215    31   4.40  10.90   8.60  0.846  0.846  0.006  0.840  0.000   29.3    0.0   29.3    0.0
 1988 216    32   4.40   9.60   6.40  0.809  0.809  0.006  0.804  0.000   30.2    0.0   30.1    0.0
 1988 217    33   5.10  15.60   8.40  1.049  1.049  0.008  1.041  0.000   31.2    0.0   31.2    0.0
 1988 218    34  11.50  17.40   7.10  2.397  2.397  0.019  2.378  0.000   33.6    0.1   33.5    0.0
 1988 219    35  11.50  20.10   5.00  2.441  2.441  0.021  2.420  0.000   36.0    0.1   36.0    0.0
 1988 220    36   7.60  18.10   9.80  1.640  1.055  0.016  1.039  0.000   37.1    0.1   37.0    0.0
 1988 221    37   7.00  16.90   8.70  1.470  1.470  0.016  1.454  0.000   38.6    0.1   38.5    0.0
 1988 222    38   5.40  10.40   6.40  1.006  1.006  0.012  0.994  0.000   39.6    0.1   39.4    0.0
 1988 223    39  15.00  12.10   1.80  2.732  1.536  0.033  1.503  0.000   41.1    0.2   40.9    0.0
 1988 224    40  16.30  17.10   4.20  3.288  1.168  0.033  1.135  0.000   42.3    0.2   42.1    0.0
 1988 225    41  15.40  19.60   4.80  3.238  0.985  0.034  0.951  0.000   43.3    0.2   43.0    0.0
 1988 226    42   5.40  17.60   8.70  1.145  0.851  0.016  0.835  0.000   44.1    0.2   43.9    0.0
 1988 227    43   4.80  22.90  14.10  1.143  0.774  0.020  0.754  0.000   44.9    0.3   44.6    0.0
