*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 15:09:42

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0127 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   CDAD   LDAD   SDAD   SNW0C   SNW1C
 1987 210    26    23    4.0      1   0.03     14     14      0     17     28      0    0.0  0.000      0      0  0.000  0.000  0.000  0.017   4.51   0.00   0.00      0      0    191.4   0.00   0.00   0.20   0.19   0.09   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1987 211    27    24    4.0      1   0.03     14     14      0     18     28      0    0.0  0.000      0      0  0.000  0.000  0.000  0.041   4.37   0.00   0.00      0      0    208.5   0.00   0.00   0.20   0.18   0.10   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1987 212    28    25    4.0      1   0.03     14     14      0     19     28      0    0.0  0.000      0      0  0.000  0.000  0.000  0.047   4.37   0.00   0.00      0      0    202.7   0.00   0.00   0.20   0.17   0.10   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1987 213    29    26    4.0      1   0.03     14     14      0     22     28      0    0.0  0.000      0      0  0.000  0.000  0.000  0.036   4.35   0.00   0.00      0      0    236.9   0.00   0.00   0.21   0.17   0.14   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1987 214    30    27    4.0      1   0.04     15     14      0     26     29      0    0.0  0.000      0      0  0.000  0.000  0.000  0.027   4.23   0.00   0.00      0      0    279.3   0.00   0.00   0.21   0.18   0.17   0.05   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1987 215    31    28    4.0      1   0.04     16     14      0     29     30      0    0.0  0.000      0      0  0.000  0.000  0.000  0.010   4.12   0.00   0.00      0      0    253.6   0.00   0.00   0.22   0.18   0.20   0.07   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1987 216    32    29    4.0      1   0.04     17     14      0     30     31      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.21   0.00   0.00      0      0    250.6   0.00   0.00   0.22   0.19   0.21   0.08   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1987 217    33    30    4.0      1   0.05     19     14      0     30     33      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.11   0.00   0.00      0      0    251.8   0.00   0.00   0.22   0.18   0.20   0.08   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1987 218    34    31    4.0      1   0.05     19     14      0     30     33      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.27   0.00   0.00      0      0    252.0   0.00   0.00   0.22   0.17   0.19   0.07   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1987 219    35    32    5.0      1   0.05     20     14      0     32     34      0    0.0  0.000      0      0  0.000  0.000  0.000  0.509   4.19   0.00   0.00      0      0    252.4   0.00   0.00   0.22   0.16   0.19   0.08   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1987 220    36    33    5.0      1   0.05     21     14      0     33     35      0    0.0  0.000      0      0  0.000  0.000  0.000  0.308   4.11   0.00   0.00      0      0    252.7   0.00   0.00   0.23   0.15   0.20   0.09   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1987 221    37    34    5.0      1   0.06     24     14      0     37     38      0    0.0  0.000      0      0  0.000  0.000  0.000  0.113   3.96   0.00   0.00      0      0    252.5   0.00   0.00   0.23   0.15   0.22   0.11   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1987 222    38    35    5.0      1   0.07     28     14      0     38     42      0    0.0  0.000      0      0  0.000  0.000  0.000  0.060   3.87   0.00   0.00      0      0    251.4   0.00   0.00   0.24   0.15   0.22   0.11   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       2
 1987 223    39    36    5.0      1   0.09     34     14      0     41     48      0    0.0  0.000      0      0  0.000  0.000  0.000  0.032   3.71   0.00   0.00      0      0    248.7   0.00   0.00   0.25   0.15   0.24   0.13   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       2
 1987 224    40    37    5.0      1   0.10     40     14      0     41     54      0    0.0  0.000      0      0  0.000  0.000  0.000  0.036   3.80   0.00   0.00      0      0    245.9   0.00   0.00   0.25   0.15   0.24   0.14   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       2
 1987 225    41    38    6.0      1   0.11     45     14      0     42     59      0    0.0  0.000      0      0  0.000  0.000  0.000  0.059   3.87   0.00   0.00      0      0    243.3   0.00   0.00   0.26   0.14   0.24   0.14   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       2
 1987 226    42    39    6.0      1   0.12     48     14      0     47     62      0    0.0  0.000      0      0  0.000  0.000  0.000  0.553   3.98   0.00   0.00      0      0    241.6   0.00   0.00   0.27   0.14   0.26   0.17   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       2
 1987 227    43    40    6.0      1   0.12     51     14      0     52     65      0    0.0  0.000      0      0  0.000  0.000  0.000  0.580   4.03   0.00   0.00      0      0    240.4   0.00   0.00   0.27   0.13   0.27   0.20   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 228    44    41    6.0      1   0.12     52     14      0     59     66      0    0.0  0.000      0      0  0.000  0.000  0.000  0.378   4.09   0.00   0.00      0      0    239.7   0.00   0.00   0.28   0.13   0.30   0.26   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 229    45    42    6.0      1   0.12     52     14      0     60     66      0    0.0  0.000      0      0  0.000  0.000  0.000  0.147   4.09   0.00   0.00      0      0    237.8   0.00   0.00   0.28   0.12   0.29   0.25   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 230    46    43    6.0      1   0.12     52     14      0     61     66      0    0.0  0.000      0      0  0.000  0.000  0.011  0.080   4.07   0.00   0.00      0      0    237.3   0.00   0.00   0.28   0.12   0.29   0.26   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 231    47    44    6.0      1   0.12     53     14      0     64     67      0    0.0  0.000      0      0  0.000  0.000  0.011  0.038   4.16   0.00   0.00      0      0    223.5   0.00   0.00   0.28   0.12   0.31   0.29   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 232    48    45    6.0      1   0.12     53     14      0     66     67      0    0.0  0.000      0      0  0.000  0.000  0.000  0.001   4.12   0.00   0.00      0      0    217.6   0.00   0.00   0.28   0.13   0.32   0.31   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 233    49    46    6.0      1   0.12     56     14      0     68     70      0    0.0  0.000      0      0  0.000  0.000  0.002  0.000   3.95   0.00   0.00      0      0    217.3   0.00   0.00   0.28   0.13   0.33   0.32   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 234    50    47    6.0      1   0.13     62     14      0     81     76      0    0.0  0.000      0      0  0.000  0.000  0.005  0.000   3.87   0.00   0.00      0      0    215.1   0.00   0.00   0.28   0.15   0.40   0.44   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       4
 1987 235    51    48    6.0      1   0.14     68     14      0     94     82      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.85   0.00   0.00      0      0    211.6   0.00   0.00   0.29   0.17   0.48   0.56   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       4
 1987 236    52    49    6.0      1   0.16     75     14      0    103     89      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.78   0.00   0.00      0      0    210.4   0.00   0.00   0.30   0.19   0.52   0.64   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       4
 1987 237    53    50    7.0      1   0.19     90     14      0    116    104      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.55   0.00   0.00      0      0    208.0   0.00   0.00   0.31   0.22   0.59   0.75   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       5
 1987 238    54    51    7.0      1   0.21    101     14      0    135    115      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.70   0.00   0.00      0      0    205.9   0.00   0.00   0.31   0.26   0.69   0.92   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       6
 1987 239    55    52    7.0      1   0.24    116     14      0    149    130      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.59   0.00   0.00      0      0    203.1   0.00   0.00   0.32   0.29   0.75   1.04   0.01   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       6
 1987 240    56    53    7.0      1   0.26    129     14      0    151    143      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.70   0.00   0.00      0      0    200.9   0.00   0.00   0.32   0.28   0.72   1.00   0.01   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       7
 1987 241    57    54    7.0      1   0.27    134     14      0    153    148      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.91   0.00   0.00      0      0    200.0   0.00   0.00   0.32   0.26   0.69   0.96   0.01   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       8
 1987 242    58    55    7.0      1   0.27    136     14      0    171    150      0    0.0  0.000      0      0  0.000  0.000  0.000  0.375   3.99   0.00   0.00      0      0    195.1   0.00   0.00   0.32   0.25   0.73   1.10   0.02   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       8
 1987 243    59    56    7.0      1   0.24    139     14      0    189    153      0    0.0  0.000      0      0  0.000  0.000  0.000  0.147   3.95   0.00   0.00      0      0    174.7   0.00   0.00   0.33   0.25   0.78   1.26   0.04   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       9
 1987 244    60    57    8.0      1   0.26    147     14      0    202    161      0    0.0  0.000      0      0  0.000  0.000  0.000  0.049   3.76   0.00   0.00      0      0    174.5   0.00   0.00   0.33   0.25   0.82   1.38   0.05   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       9
 1987 245    61    58    8.0      1   0.27    155     14      0    205    169      0    0.0  0.000      0      0  0.000  0.000  0.010  0.000   3.84   0.00   0.00      0      0    174.2   0.00   0.00   0.34   0.25   0.83   1.40   0.05   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      10
 1987 246    62    59    8.0      1   0.29    165     14      0    232    179      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.80   0.00   0.00      0      0    174.0   0.00   0.00   0.34   0.26   0.93   1.66   0.09   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      11
 1987 247    63    60    8.0      1   0.27    170     14      0    254    184      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.89   0.00   0.00      0      0    158.2   0.00   0.00   0.35   0.27   1.01   1.86   0.12   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      13
 1987 248    64    61    8.0      1   0.23    175     14      0    265    189      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.91   0.00   0.00      0      0    134.4   0.00   0.00   0.35   0.28   1.05   1.96   0.13   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      14
 1987 249    65    62    8.0      1   0.21    180     14      0    281    194      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.89   0.00   0.00      0      0    117.8   0.00   0.00   0.35   0.29   1.11   2.10   0.16   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      15
 1987 250    66    63    8.0      1   0.22    189     14      0    297    203      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.81   0.00   0.00      0      0    115.3   0.00   0.00   0.36   0.31   1.16   2.24   0.18   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      17
 1987 251    67    64    8.0      1   0.25    208     14      0    303    222      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.63   0.00   0.00      0      0    119.7   0.00   0.00   0.37   0.31   1.18   2.29   0.20   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      18
 1987 252    68    65    8.0      1   0.29    232     14      0    304    246      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.56   0.00   0.00      0      0    124.0   0.00   0.00   0.38   0.32   1.19   2.31   0.20   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      20
 1987 253    69    66    9.0      1   0.31    245     14      0    324    259      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.75   0.00   0.00      0      0    125.7   0.00   0.00   0.38   0.34   1.26   2.46   0.25   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      21
 1987 254    70    67    9.0      1   0.32    258     14      0    355    272      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.74   0.00   0.00      0      0    123.6   0.00   0.00   0.39   0.39   1.36   2.71   0.32   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      23
 1987 255    71    68    9.0      1   0.31    270     14      0    388    284      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.76   0.00   0.00      0      0    115.9   0.00   0.00   0.40   0.44   1.48   2.96   0.40   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      24
 1987 256    72    69    9.0      1   0.36    299     14      0    417    313      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.54   0.00   0.00      0      0    119.4   0.00   0.00   0.41   0.49   1.58   3.18   0.49   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      26
 1987 257    73    70    9.0      2   0.41    309     14      0    426    323      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.77   0.00   0.00      0      0    133.2   0.00   0.00   0.42   0.51   1.61   3.24   0.52   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      28
 1987 258    74    71    9.0      2   0.44    326     14      0    445    340      0    0.0  0.000      0      0  0.000  0.000  0.002  0.000   3.70   0.00   0.00      0      0    134.5   0.00   0.00   0.43   0.48   1.56   3.20   0.55   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      31
 1987 259    75    72    9.0      2   0.41    330     14      0    464    344      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.77   0.00   0.00      0      0    123.5   0.00   0.00   0.43   0.47   1.56   3.25   0.61   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      33
 1987 260    76    73    9.0      2   0.43    344     14      0    489    358      0    0.0  0.000      0      0  0.000  0.000  0.000  0.115   3.83   0.00   0.00      0      0    124.5   0.00   0.00   0.43   0.46   1.61   3.40   0.69   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      35
 1987 261    77    74   10.0      3   0.45    360     14      0    514    374      0    0.0  0.000      0      0  0.000  0.000  0.022  0.016   3.71   0.00   0.00      0      0    124.1   0.00   0.00   0.44   0.46   1.66   3.57   0.79   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      38
 1987 262    78    75   10.0      3   0.44    368     14      0    545    382      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.66   0.00   0.00      0      0    118.8   0.00   0.00   0.44   0.46   1.75   3.80   0.91   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      40
 1987 263    79    76   10.0      3   0.36    380     14      0    582    394      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.63   0.00   0.00      0      0     95.6   0.00   0.00   0.44   0.47   1.84   4.00   1.06   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      43
 1987 264    80    77   10.0      3   0.36    387     14      0    593    401      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.58   0.00   0.00      0      0     93.4   0.00   0.00   0.45   0.47   1.87   4.00   1.11   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      43
 1987 265    81    78   10.0      3   0.29    395     14      0    611    409      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.63   0.00   0.00      0      0     72.8   0.00   0.00   0.45   0.48   1.92   4.00   1.19   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      46
 1987 266    82    79   10.0      3   0.31    413     14      0    630    427      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.59   0.00   0.00      0      0     76.0   0.00   0.00   0.45   0.49   1.97   4.00   1.27   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      49
 1987 267    83    80   10.0      3   0.35    439     14      0    668    453      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.54   0.00   0.00      0      0     78.7   0.00   0.00   0.46   0.52   2.06   4.00   1.42   0.01   0.00   0.00   0.00   0.00   0.00      0      0      0       0      52
 1987 268    84    81   10.0      3   0.40    479     15      0    697    494      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.51   0.00   0.00      0      0     84.2   0.00   0.00   0.47   0.54   2.13   4.00   1.53   0.03   0.00   0.00   0.00   0.00   0.00      0      0      0       0      55
 1987 269    85    82   11.0      3   0.49    539     16      0    714    556      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.48   0.00   0.00      0      0     90.6   0.00   0.00   0.49   0.55   2.17   4.00   1.60   0.05   0.00   0.00   0.00   0.00   0.00      0      0      0       0      59
 1987 270    86    83   11.0      3   0.54    580     17      0    751    598      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.45   0.00   0.00      0      0     93.9   0.00   0.00   0.50   0.57   2.25   4.00   1.74   0.11   0.00   0.00   0.00   0.00   0.00      0      0      0       0      62
 1987 271    87    84   11.0      3   0.59    612     19      0    811    631      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.43   0.00   0.00      0      0     96.0   0.00   0.00   0.50   0.62   2.39   4.00   1.99   0.22   0.00   0.00   0.00   0.00   0.00      0      0      0       0      66
 1987 272    88    85   11.0      3   0.65    659     21      0    860    680      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.40   0.00   0.00      0      0     98.7   0.00   0.00   0.51   0.65   2.49   4.00   2.19   0.32   0.00   0.00   0.00   0.00   0.00      0      0      0       0      70
 1987 273    89    86   11.0      3   0.72    709     24      0    860    733      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.38   0.00   0.00      0      0    101.0   0.00   0.00   0.52   0.64   2.49   4.00   2.19   0.33   0.00   0.00   0.00   0.00   0.00      0      0      0       0      75
 1987 274    90    87   12.0      3   0.77    751     27      0    939    778      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.36   0.00   0.00      0      0    102.5   0.00   0.00   0.53   0.65   2.68   4.00   2.50   0.54   0.00   0.00   0.00   0.00   0.00      0      0      0       0      79
 1987 275    91    88   12.0      3   0.81    781     30      0   1002    811      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.38   0.00   0.00      0      0    103.4   0.00   0.00   0.54   0.66   2.82   4.00   2.76   0.72   0.00   0.00   0.00   0.00   0.00      0      0      0       0      84
 1987 276    92    89   12.0      3   0.86    820     33      0   1053    854      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.33   0.00   0.00      0      0    104.4   0.00   0.00   0.54   0.67   2.93   4.00   2.97   0.90   0.00   0.00   0.00   0.00   0.00      0      0      0       0      89
 1987 277    93    90   12.0      3   0.94    885     41      0   1135    926      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.31   0.00   0.00      0      0    105.9   0.00   0.00   0.55   0.68   3.10   4.00   3.30   1.19   0.00   0.00   0.00   0.00   0.00      0      0      0       0      94
 1987 278    94    91   12.0      3   1.03    960     51      0   1221   1011      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.28   0.00   0.00      0      0    107.3   0.00   0.00   0.56   0.69   3.24   4.00   3.66   1.55   0.00   0.00   0.00   0.00   0.00      0      0      0       0      99
 1987 279    95    92   12.0      3   1.12   1032     62      0   1266   1094      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.25   0.00   0.00      0      0    108.3   0.00   0.00   0.58   0.70   3.30   4.00   3.86   1.78   0.00   0.00   0.00   0.00   0.00      0      0      0       0     106
