*SOIL NITROGEN DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 20:13:27

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0148 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  NAPC  NI#M    NLCC   NIAD    NOAD   NITD   NHTD  NI1D  NI2D  NI3D  NI4D  NI5D  NI6D  NI7D  NI8D  NI9D  NI10  NH1D  NH2D  NH3D  NH4D  NH5D  NH6D  NH7D  NH8D  NH9D  NH10    NMNC    NITC    NDNC    NIMC    AMLC
 1991 359   139     2     2    11.0   13.4   16563    4.6    8.8   0.6   0.3   0.3   0.3   0.3   0.2   0.2   0.4   0.0   0.0   0.0   0.7   0.8   0.7   0.7  0.63  0.42  0.22  0.00  0.00   87.13   74.67    0.64    0.00    0.97
 1991 360   140     2     2    11.0   13.2   16562    4.6    8.5   0.3   0.5   0.3   0.3   0.3   0.2   0.3   0.4   0.0   0.0   0.2   0.5   0.8   0.7   0.7  0.63  0.43  0.22  0.00  0.00   88.00   75.10    0.64    0.00    0.97
 1991 361   141     2     2    11.0   13.0   16561    4.6    8.4   0.3   0.4   0.3   0.3   0.3   0.2   0.3   0.3   0.0   0.0   0.3   0.5   0.6   0.7   0.7  0.63  0.44  0.22  0.00  0.00   88.83   75.54    0.64    0.00    0.97
 1991 362   142     2     2    11.0   12.9   16561    4.9    8.0   0.6   0.4   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.0   0.5   0.6   0.6   0.6  0.62  0.43  0.22  0.00  0.00   89.65   76.33    0.64    0.00    0.98
 1991 363   143     2     2    11.0   12.6   16560    4.7    7.9   0.3   0.4   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.1   0.5   0.6   0.6   0.6  0.62  0.43  0.22  0.00  0.00   90.46   76.91    0.64    0.00    0.98
 1991 364   144     2     2    11.0   12.5   16559    4.7    7.8   0.4   0.4   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.1   0.5   0.6   0.6   0.6  0.61  0.43  0.21  0.00  0.00   91.25   77.53    0.64    0.00    0.98
 1991 365   145     2     2    11.0   12.4   16559    4.7    7.7   0.4   0.4   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.1   0.5   0.6   0.6   0.6  0.61  0.43  0.21  0.00  0.00   92.07   78.17    0.64    0.00    0.99
 1992 001   146     2     2    11.0   12.4   16558    4.7    7.7   0.4   0.4   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.61  0.43  0.21  0.00  0.00   92.93   78.84    0.64    0.00    0.99
 1992 002   147     2     2    11.0   12.3   16557    4.7    7.6   0.2   0.5   0.4   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.61  0.43  0.21  0.00  0.00   93.80   79.52    0.64    0.00    0.99
 1992 003   148     2     2    11.0   12.3   16556    4.5    7.9   0.3   0.3   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.2   0.6   0.6   0.5   0.5  0.61  0.43  0.20  0.00  0.00   94.69   79.96    0.64    0.00    1.00
 1992 004   149     2     2    11.0   12.4   16556    4.6    7.8   0.6   0.3   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.0   0.7   0.6   0.5   0.5  0.60  0.43  0.20  0.00  0.00   95.56   80.60    0.64    0.00    1.00
 1992 005   150     2     2    11.0   12.3   16555    4.6    7.6   0.3   0.5   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.60  0.43  0.20  0.00  0.00   96.41   81.26    0.64    0.00    1.00
 1992 006   151     2     2    11.0   12.2   16554    4.6    7.6   0.5   0.4   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.60  0.42  0.20  0.00  0.00   97.23   81.91    0.64    0.00    1.00
 1992 007   152     2     2    11.0   12.1   16554    4.6    7.5   0.4   0.4   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.60  0.42  0.19  0.00  0.00   98.05   82.52    0.64    0.00    1.01
 1992 008   153     2     2    11.0   12.1   16553    4.6    7.5   0.4   0.4   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.60  0.42  0.19  0.00  0.00   98.87   83.14    0.64    0.00    1.01
 1992 009   154     2     2    11.0   12.1   16552    4.7    7.5   0.4   0.4   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.60  0.42  0.19  0.00  0.00   99.71   83.80    0.64    0.00    1.01
 1992 010   155     2     2    11.0   12.1   16551    4.7    7.4   0.4   0.4   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.60  0.42  0.19  0.00  0.00  100.56   84.47    0.64    0.00    1.02
 1992 011   156     2     2    11.0   12.1   16551    4.7    7.4   0.4   0.4   0.3   0.3   0.3   0.3   0.3   0.3   0.0   0.0   0.1   0.4   0.6   0.5   0.5  0.60  0.42  0.19  0.00  0.00  101.40   85.14    0.64    0.00    1.02
 1992 012   157     2     2    11.0   12.9   16550    5.3    7.6   0.6   0.6   0.4   0.4   0.3   0.3   0.3   0.3   0.0   0.0   0.1   0.4   0.7   0.5   0.5  0.61  0.42  0.18  0.00  0.00  102.22   85.80    0.64    0.00    1.02
 1992 013   158     2     2    11.0   13.7   16549    6.0    7.7   0.7   0.7   0.5   0.4   0.4   0.3   0.3   0.3   0.0   0.0   0.1   0.4   0.7   0.5   0.5  0.63  0.42  0.18  0.00  0.00  103.01   86.47    0.64    0.00    1.02
 1992 014   159     2     2    11.0   14.4   16549    6.6    7.8   0.9   0.9   0.6   0.5   0.4   0.3   0.3   0.3   0.0   0.0   0.1   0.4   0.8   0.5   0.5  0.64  0.42  0.18  0.00  0.00  103.77   87.12    0.64    0.00    1.02

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 20:13:27

*RUN   3        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0148 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  NAPC  NI#M    NLCC   NIAD    NOAD   NITD   NHTD  NI1D  NI2D  NI3D  NI4D  NI5D  NI6D  NI7D  NI8D  NI9D  NI10  NH1D  NH2D  NH3D  NH4D  NH5D  NH6D  NH7D  NH8D  NH9D  NH10    NMNC    NITC    NDNC    NIMC    AMLC
 1992 220     0     0     0     0.0   99.4   16645   77.1   22.3  16.6  15.4  15.2   8.6   4.6   0.0   0.1   0.1   0.0   0.0   0.0   1.2   1.5   1.4   1.4  1.50  1.46  1.45  0.00  0.00    0.69    2.29    0.00    0.00    0.00
 1992 221     1     0     0     0.0  100.1   16645   78.4   21.7  16.6  15.7  15.3   8.7   4.7   0.0   0.1   0.1   0.0   0.0   0.1   1.1   1.4   1.4   1.4  1.51  1.43  1.41  0.00  0.00    1.35    3.57    0.00    0.00    0.00
 1992 222     2     0     0     0.0  100.7   16644   79.5   21.2  16.7  15.9  15.5   8.8   4.7   0.1   0.2   0.2   0.0   0.0   0.1   1.0   1.4   1.3   1.3  1.51  1.39  1.36  0.00  0.00    1.94    4.70    0.00    0.00    0.00
 1992 223     3     0     0     0.0  101.2   16644   80.5   20.7   6.2  16.1  19.1   8.9   4.8   0.1   0.2   0.2   0.0   0.0   0.1   0.9   1.4   1.3   1.3  1.51  1.36  1.32  0.00  0.00    2.47    5.68    0.00    0.00    0.00
 1992 224     4     2     2     0.0  103.6   16643   82.3   21.4   8.1  15.6  19.5   9.0   4.8   0.1   0.2   0.3   0.0   0.0   1.8   0.9   1.4   1.2   1.3  1.52  1.33  1.28  0.00  0.00    2.95    6.44    0.00    0.00    0.07
 1992 225     5     2     2     0.0  104.0   16643   83.4   20.5   9.0  15.5  19.6   9.2   4.9   0.1   0.3   0.3   0.0   0.0   0.7   1.0   1.3   1.2   1.2  1.52  1.30  1.24  0.00  0.00    3.39    7.63    0.00    0.00    0.17
 1992 226     6     2     2     0.0  104.3   16642   84.4   19.9   9.4  15.5  19.7   9.3   4.9   0.1   0.3   0.3   0.0   0.0   0.3   0.9   1.3   1.2   1.2  1.52  1.27  1.21  0.00  0.00    3.80    8.59    0.00    0.00    0.25
 1992 227     7     2     2     0.0  104.7   16642   85.3   19.4   9.5  15.7  19.7   9.4   5.0   0.1   0.4   0.4   0.0   0.0   0.0   0.8   1.3   1.1   1.2  1.52  1.25  1.17  0.00  0.00    4.25    9.44    0.00    0.00    0.34
 1992 228     8     2     2     0.0  105.1   16641   86.0   19.1   9.6  15.8  19.7   9.5   5.0   0.2   0.4   0.4   0.0   0.0   0.0   0.8   1.3   1.1   1.1  1.53  1.22  1.14  0.00  0.00    4.72   10.22    0.00    0.00    0.36
 1992 229     9     2     2     0.0  105.6   16641   86.8   18.8   9.7  15.9  19.8   9.7   5.1   0.2   0.4   0.4   0.0   0.0   0.1   0.7   1.3   1.1   1.1  1.53  1.19  1.10  0.00  0.00    5.21   11.00    0.00    0.00    0.37
 1992 230    10     2     2     0.0  106.1   16640   87.6   18.5   9.8  16.0  19.8   9.8   5.1   0.2   0.5   0.5   0.0   0.0   0.1   0.7   1.3   1.0   1.1  1.53  1.17  1.07  0.00  0.00    5.73   11.81    0.00    0.00    0.38
 1992 231    11     2     2     0.0  106.6   16640   88.4   18.2   9.9  16.0  19.9   9.9   5.2   0.2   0.5   0.5   0.0   0.0   0.1   0.7   1.3   1.0   1.0  1.53  1.14  1.04  0.00  0.00    6.28   12.63    0.00    0.00    0.40
 1992 232    12     2     2     0.0  107.2   16639   89.3   17.9  10.1  16.1  20.0  10.0   5.2   0.2   0.5   0.6   0.0   0.0   0.1   0.6   1.3   1.0   1.0  1.54  1.12  1.01  0.00  0.00    6.85   13.46    0.00    0.00    0.42
 1992 233    13     2     2     0.0  107.7   16639   90.1   17.7  10.2  16.2  20.0  10.1   5.3   0.2   0.6   0.6   0.0   0.0   0.1   0.6   1.2   0.9   1.0  1.54  1.10  0.98  0.00  0.00    7.42   14.28    0.00    0.00    0.44
 1992 234    14     2     2     0.0  108.3   16638   90.9   17.4  10.4  16.3  20.1  10.2   5.3   0.3   0.6   0.6   0.0   0.0   0.1   0.6   1.2   0.9   1.0  1.54  1.07  0.95  0.00  0.00    8.01   15.09    0.00    0.00    0.44
 1992 235    15     2     2     0.0  108.9   16637   91.7   17.2  10.6  16.3  20.2  10.3   5.4   0.3   0.6   0.7   0.0   0.0   0.1   0.6   1.2   0.9   0.9  1.54  1.05  0.92  0.00  0.00    8.59   15.90    0.00    0.00    0.44
 1992 236    16     2     2     0.0  109.3   16637   92.3   17.0  10.6  16.3  20.3  10.4   5.4   0.3   0.7   0.7   0.0   0.0   0.1   0.6   1.2   0.9   0.9  1.55  1.03  0.90  0.00  0.00    9.17   16.70    0.00    0.00    0.45
 1992 237    17     2     2     0.0  109.9   16636   93.1   16.8  10.7  16.4  20.3  10.5   5.4   0.3   0.7   0.7   0.0   0.0   0.1   0.5   1.2   0.9   0.9  1.55  1.01  0.87  0.00  0.00    9.74   17.47    0.00    0.00    0.45
 1992 238    18     2     2     0.0  110.4   16636   93.8   16.6  10.8  16.5  20.4  10.6   5.5   0.3   0.7   0.7   0.0   0.0   0.1   0.5   1.2   0.8   0.9  1.55  0.99  0.84  0.00  0.00   10.31   18.24    0.00    0.00    0.45
 1992 239    19     2     2     0.0  111.0   16635   94.6   16.4  11.0  16.6  20.5  10.7   5.5   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.2   0.8   0.9  1.55  0.97  0.82  0.00  0.00   10.88   19.00    0.00    0.00    0.45
 1992 240    20     2     2     0.0  111.5   16635   95.3   16.2  11.1  16.6  20.6  10.7   5.6   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.56  0.95  0.80  0.00  0.00   11.44   19.74    0.00    0.00    0.46
 1992 241    21     2     2     0.0  112.1   16634   96.0   16.0  11.3  16.7  20.7  10.8   5.6   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.56  0.93  0.77  0.00  0.00   12.01   20.48    0.00    0.00    0.46
 1992 242    22     2     2     0.0  112.6   16633   96.8   15.9  11.4  16.8  20.8  10.9   5.6   0.4   0.9   0.9   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.56  0.91  0.75  0.00  0.00   12.58   21.21    0.00    0.00    0.46
 1992 243    23     2     2     0.0  113.2   16633   97.5   15.7  11.6  16.8  20.9  11.0   5.7   0.4   0.9   0.9   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.56  0.89  0.73  0.00  0.00   13.15   21.95    0.00    0.00    0.46
 1992 244    24     2     2     0.0  113.7   16632   98.2   15.5  11.7  16.9  21.0  11.0   5.7   0.4   0.9   0.9   0.0   0.0   0.1   0.4   1.2   0.7   0.8  1.57  0.88  0.71  0.00  0.00   13.71   22.67    0.00    0.00    0.47
 1992 245    25     2     2     0.0  114.2   16632   98.9   15.4  11.4  17.1  21.1  11.1   5.8   0.5   0.9   0.9   0.0   0.0   0.1   0.4   1.1   0.7   0.8  1.57  0.86  0.69  0.00  0.00   14.25   23.36    0.00    0.00    0.47
 1992 246    26     2     2     0.0  114.7   16631   99.5   15.2  11.4  17.3  21.1  11.1   5.8   0.5   1.0   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.8  1.57  0.85  0.67  0.00  0.00   14.74   23.99    0.00    0.00    0.47
 1992 247    27     2     2     0.0  115.2   16631  100.1   15.1  11.5  17.3  21.2  11.2   5.8   0.5   1.0   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.57  0.83  0.65  0.00  0.00   15.22   24.59    0.00    0.00    0.47
 1992 248    28     2     2     0.0  115.5   16630  100.6   15.0  11.5  17.3  21.3  11.3   5.8   0.5   1.0   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.57  0.82  0.64  0.00  0.00   15.66   25.15    0.00    0.00    0.48
 1992 249    29     2     2     0.0  115.9   16630  101.0   14.9  11.6  17.3  21.3  11.3   5.9   0.5   1.0   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.58  0.80  0.62  0.00  0.00   16.08   25.70    0.00    0.00    0.48
 1992 250    30     2     2     0.0  116.1   16630  101.4   14.7  11.6  17.3  21.4  11.4   5.9   0.5   1.1   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.58  0.79  0.61  0.00  0.00   16.53   26.26    0.00    0.00    0.48
 1992 251    31     2     2     0.0  116.3   16629  101.7   14.6  11.7  17.3  21.4  11.4   5.9   0.6   1.1   1.1   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.58  0.78  0.59  0.00  0.00   17.01   26.84    0.00    0.00    0.49
 1992 252    32     2     2     0.0  116.6   16629  102.0   14.5  11.8  17.2  21.4  11.4   6.0   0.6   1.1   1.1   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.58  0.77  0.57  0.00  0.00   17.50   27.44    0.00    0.00    0.49
 1992 253    33     2     2     0.0  116.9   16628  102.5   14.4  11.9  17.2  21.5  11.5   6.0   0.6   1.1   1.1   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.58  0.75  0.56  0.00  0.00   18.01   28.05    0.00    0.00    0.49
 1992 254    34     2     2     0.0  117.0   16628  102.7   14.3  11.9  17.1  21.4  11.5   6.0   0.6   1.2   1.1   0.0   0.0   0.1   0.4   1.0   0.7   0.7  1.59  0.74  0.55  0.00  0.00   18.51   28.66    0.00    0.00    0.49
 1992 255    35     2     2     0.0  117.1   16627  102.9   14.2  12.0  17.0  21.4  11.6   6.0   0.6   1.2   1.1   0.0   0.0   0.1   0.4   1.0   0.7   0.7  1.59  0.73  0.53  0.00  0.00   19.02   29.26    0.00    0.00    0.50
 1992 256    36     2     2     0.0  117.2   16626  103.1   14.1  12.0  17.0  21.4  11.6   6.1   0.7   1.2   1.2   0.0   0.0   0.1   0.4   1.0   0.7   0.7  1.59  0.72  0.52  0.00  0.00   19.54   29.87    0.00    0.00    0.50
 1992 257    37     2     2     0.0  117.0   16626  103.0   14.0  11.9  16.9  21.2  11.7   6.1   0.7   1.2   1.2   0.0   0.0   0.1   0.4   1.0   0.6   0.7  1.59  0.71  0.51  0.00  0.00   20.06   30.47    0.00    0.00    0.50
 1992 258    38     2     2     0.0  117.0   16625  103.1   13.9  12.0  16.8  21.2  11.7   6.1   0.7   1.2   1.2   0.0   0.0   0.1   0.4   1.0   0.6   0.7  1.59  0.70  0.49  0.00  0.00   20.57   31.06    0.00    0.00    0.50
 1992 259    39     2     2     0.0  116.9   16625  103.1   13.8  12.0  16.7  21.0  11.7   6.2   0.7   1.3   1.2   0.0   0.0   0.1   0.4   1.0   0.6   0.7  1.60  0.69  0.48  0.00  0.00   21.06   31.63    0.00    0.00    0.51
 1992 260    40     2     2     0.0  116.8   16624  103.0   13.7  12.0  16.6  20.9  11.8   6.2   0.7   1.3   1.2   0.0   0.0   0.1   0.4   1.0   0.6   0.6  1.60  0.68  0.47  0.00  0.00   21.55   32.19    0.00    0.00    0.51
 1992 261    41     2     2     0.0  116.8   16624  103.1   13.7   5.8  16.5  22.9  11.8   6.2   0.7   1.3   1.2   0.0   0.0   0.1   0.4   1.0   0.6   0.6  1.60  0.67  0.46  0.00  0.00   22.04   32.76    0.00    0.00    0.51
 1992 262    42     2     2     0.0  116.5   16623  102.8   13.7   5.6  15.8  23.0  11.9   6.2   0.8   1.3   1.3   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.60  0.66  0.45  0.00  0.00   22.63   33.27    0.00    0.00    0.51
 1992 263    43     2     2     0.0  115.4   16623  101.7   13.7   5.5  15.4  22.4  12.0   6.3   0.8   1.3   1.3   0.0   0.0   0.1   0.6   1.0   0.6   0.6  1.60  0.65  0.44  0.00  0.00   23.22   33.80    0.00    0.00    0.54
 1992 264    44     2     2     0.0  115.1   16622  101.4   13.7   5.5  15.2  22.1  12.1   6.3   0.8   1.4   1.3   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.60  0.64  0.43  0.00  0.00   23.81   34.41    0.00    0.00    0.54
 1992 265    45     2     2     0.0  114.9   16622  101.2   13.6   5.6  15.1  21.8  12.2   6.3   0.8   1.4   1.3   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.61  0.63  0.42  0.00  0.00   24.40   35.06    0.00    0.00    0.54
 1992 266    46     2     2     0.0  114.3   16621  100.7   13.6   4.7  15.4  21.4  12.3   6.4   0.8   1.4   1.3   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.61  0.62  0.41  0.00  0.00   25.03   35.74    0.00    0.00    0.55
 1992 267    47     2     2     0.0  113.7   16620  100.2   13.6   3.4  14.0  22.3  12.3   6.4   0.9   1.4   1.3   0.0   0.0   0.2   0.5   1.0   0.6   0.6  1.61  0.61  0.40  0.00  0.00   25.61   36.30    0.00    0.00    0.55
 1992 268    48     2     2     0.0  113.3   16620   99.8   13.5   3.5  13.6  22.0  12.4   6.4   0.9   1.4   1.3   0.0   0.0   0.1   0.6   1.0   0.6   0.6  1.61  0.60  0.39  0.00  0.00   26.19   36.84    0.00    0.00    0.59
 1992 269    49     2     2     0.0  113.6   16619  100.1   13.5   2.4  11.8  21.7  14.1   6.4   0.9   1.5   1.4   0.0   0.0   0.1   0.6   1.0   0.6   0.6  1.61  0.60  0.38  0.00  0.00   26.75   37.42    0.00    0.00    0.61
 1992 270    50     2     2     0.0  112.4   16619   98.8   13.6   2.3  11.4  20.9  14.0   6.8   0.9   1.5   1.4   0.0   0.0   0.1   0.7   1.1   0.6   0.6  1.61  0.59  0.37  0.00  0.00   27.26   37.75    0.00    0.00    0.61
 1992 271    51     2     2     0.0  112.5   16618   98.8   13.7   2.6  11.2  20.6  14.0   6.9   0.9   1.5   1.4   0.0   0.0   0.1   0.7   1.1   0.6   0.6  1.62  0.58  0.36  0.00  0.00   27.68   38.08    0.00    0.00    0.61
 1992 272    52     2     2     0.0  112.9   16618   99.2   13.7   2.9  11.2  20.7  14.0   7.0   0.9   1.5   1.4   0.0   0.0   0.1   0.7   1.1   0.6   0.6  1.62  0.58  0.36  0.00  0.00   28.14   38.60    0.00    0.00    0.61
 1992 273    53     2     2     0.0  112.2   16617   98.6   13.6   3.2  11.0  20.3  14.0   7.0   1.0   1.5   1.4   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.62  0.57  0.35  0.00  0.00   28.61   39.13    0.00    0.00    0.61
 1992 274    54     2     2     0.0  111.3   16617   97.8   13.5   3.4  10.7  19.9  13.8   7.1   1.0   1.5   1.4   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.62  0.56  0.34  0.00  0.00   29.12   39.69    0.00    0.00    0.62
 1992 275    55     2     2     0.0  110.2   16616   96.8   13.4   3.6  10.5  19.4  13.7   7.1   1.0   1.6   1.4   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.62  0.56  0.34  0.00  0.00   29.70   40.31    0.00    0.00    0.62
 1992 276    56     2     2     0.0  110.3   16616   96.9   13.4   3.9  10.5  19.2  13.7   7.2   1.0   1.6   1.4   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.62  0.55  0.33  0.00  0.00   30.33   40.99    0.00    0.00    0.62
 1992 277    57     2     2     0.0  109.1   16615   95.8   13.3   4.0  10.3  18.7  13.6   7.2   1.0   1.6   1.4   0.0   0.0   0.1   0.5   1.1   0.6   0.6  1.62  0.55  0.32  0.00  0.00   30.97   41.67    0.00    0.00    0.62
 1992 278    58     2     2     0.0  105.8   16614   92.6   13.2   4.0   9.7  17.4  13.2   7.3   1.0   1.6   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.54  0.32  0.00  0.00   31.61   42.34    0.00    0.00    0.63
 1992 279    59     2     2     0.0  104.2   16614   91.1   13.1   4.1   9.4  16.8  13.1   7.3   1.1   1.6   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.53  0.31  0.00  0.00   32.25   43.00    0.00    0.00    0.63
 1992 280    60     2     2     0.0  104.4   16613   91.3   13.1   3.5   9.8  16.7  13.0   7.3   1.1   1.6   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.53  0.30  0.00  0.00   32.85   43.61    0.00    0.00    0.63
 1992 281    61     2     2     0.0  101.8   16613   88.8   13.0   3.3   9.3  15.8  12.8   7.4   1.1   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.52  0.30  0.00  0.00   33.42   44.18    0.00    0.00    0.66
 1992 282    62     2     2     0.0  101.2   16612   88.2   13.0   3.3   9.2  15.5  12.7   7.4   1.1   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.52  0.29  0.00  0.00   33.96   44.71    0.00    0.00    0.68
 1992 283    63     2     2     0.0  100.1   16612   87.2   12.9   3.3   9.0  15.1  12.6   7.4   1.1   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.51  0.29  0.00  0.00   34.48   45.23    0.00    0.00    0.69
 1992 284    64     2     2     0.0   98.7   16611   85.8   12.9   3.2   8.8  14.5  12.4   7.3   1.2   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.51  0.28  0.00  0.00   34.98   45.72    0.00    0.00    0.70
 1992 285    65     2     2     0.0   96.5   16611   83.7   12.8   3.1   8.4  13.8  12.2   7.2   1.2   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.64  0.50  0.28  0.00  0.00   35.50   46.26    0.00    0.00    0.70
 1992 286    66     2     2     0.0   94.9   16610   82.1   12.8   3.1   8.2  13.3  12.0   7.2   1.2   1.7   1.5   0.0   0.0   0.1   0.5   0.9   0.6   0.6  1.64  0.50  0.27  0.00  0.00   36.04   46.83    0.00    0.00    0.70
 1992 287    67     2     2     0.0   91.5   16610   78.9   12.7   3.0   7.6  12.2  11.7   7.0   1.2   1.7   1.5   0.0   0.0   0.1   0.5   0.9   0.6   0.6  1.64  0.50  0.27  0.00  0.00   36.62   47.43    0.00    0.00    0.70
 1992 288    68     2     2     0.0   88.3   16609   75.7   12.5   1.3   6.6  12.1  11.3   6.9   1.2   1.8   1.5   0.0   0.0   0.1   0.4   0.9   0.6   0.6  1.64  0.49  0.26  0.00  0.00   37.20   48.06    0.00    0.00    0.71
 1992 289    69     2     2     0.0   84.7   16608   72.1   12.6   1.3   6.1  10.9  10.9   6.6   1.2   1.8   1.6   0.0   0.0   0.1   0.6   0.9   0.6   0.6  1.64  0.49  0.26  0.00  0.00   37.91   48.60    0.00    0.00    0.71
 1992 290    70     2     2     0.0   84.0   16608   71.3   12.6   0.7   4.3  10.1  12.0   7.1   1.3   1.8   1.6   0.0   0.0   0.1   0.5   0.9   0.5   0.6  1.64  0.48  0.25  0.00  0.00   38.64   49.33    0.00    0.00    0.71
 1992 291    71     2     2     0.0   81.6   16607   68.6   13.0   0.7   3.8   9.3  11.1   7.1   1.4   1.8   1.6   0.0   0.0   0.2   0.6   1.0   0.6   0.6  1.64  0.48  0.25  0.00  0.00   39.35   49.61    0.00    0.00    0.71
 1992 292    72     2     2     0.0   77.2   16606   64.2   13.1   0.9   3.3   8.0  10.2   6.8   1.5   1.8   1.6   0.0   0.0   0.1   0.7   1.0   0.6   0.6  1.65  0.48  0.25  0.00  0.00   40.05   50.07    0.00    0.00    0.72
 1992 293    73     2     2     0.0   74.0   16605   61.1   12.9   0.9   3.0   7.2   9.7   6.5   1.5   1.8   1.6   0.0   0.0   0.1   0.6   1.0   0.6   0.5  1.65  0.47  0.24  0.00  0.00   40.74   50.79    0.00    0.00    0.72
 1992 294    74     2     2     0.0   73.7   16605   60.8   12.9   0.8   2.9   7.1   9.7   6.6   1.5   1.9   1.6   0.0   0.0   0.1   0.6   1.0   0.6   0.5  1.65  0.47  0.24  0.00  0.00   41.37   51.43    0.00    0.00    0.72
 1992 295    75     2     2     0.0   69.4   16604   56.4   13.0   0.7   2.5   5.9   8.9   6.2   1.6   1.9   1.6   0.0   0.0   0.2   0.7   1.0   0.6   0.5  1.65  0.46  0.23  0.00  0.00   41.96   51.75    0.00    0.00    0.73
 1992 296    76     2     2     0.0   66.2   16604   53.3   12.8   0.7   2.2   5.2   8.4   5.9   1.6   1.9   1.6   0.0   0.0   0.1   0.7   0.9   0.6   0.5  1.64  0.46  0.23  0.00  0.00   42.54   52.27    0.00    0.00    0.73
 1992 297    77     2     2     0.0   62.9   16603   50.3   12.6   0.8   1.9   4.4   7.9   5.6   1.6   1.9   1.6   0.0   0.0   0.1   0.6   0.9   0.6   0.5  1.63  0.46  0.23  0.00  0.00   43.14   52.89    0.00    0.00    0.73
 1992 298    78     2     2     0.0   58.6   16603   46.3   12.3   0.7   1.6   3.4   7.2   5.2   1.6   1.9   1.6   0.0   0.0   0.1   0.6   0.8   0.6   0.5  1.60  0.46  0.22  0.00  0.00   43.77   53.51    0.00    0.00    0.74
 1992 299    79     2     2     0.0   53.4   16602   41.5   11.9   0.7   1.3   2.4   6.4   4.6   1.5   1.9   1.6   0.0   0.0   0.1   0.5   0.8   0.6   0.5  1.56  0.45  0.22  0.00  0.00   44.46   54.17    0.00    0.00    0.74
 1992 300    80     2     2     0.0   51.7   16601   39.9   11.8   0.7   1.2   2.1   6.1   4.4   1.5   1.9   1.6   0.0   0.0   0.1   0.5   0.8   0.6   0.5  1.53  0.45  0.22  0.00  0.00   45.19   54.84    0.00    0.00    0.74
