*WEATHER MODULE DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 19, 2016; 14:32:33

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0217 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 2002 344   116    4.0   14.0   15.1   13.5   27.0   0.59   22.9   16.1   19.6   20.5   16.1   19.6   20.5   86.4    330
 2002 345   117    0.0   14.0   15.1   30.4   60.8   0.07   27.6   18.6   23.2   24.5   18.6   23.2   24.5   86.4    330
 2002 346   118    0.0   14.0   15.1   24.2   48.4   0.26   25.8   16.9   21.4   22.7   16.9   21.4   22.7   86.4    330
 2002 347   119    0.0   14.0   15.1   17.9   35.8   0.46   25.0   17.0   21.1   22.2   17.0   21.1   22.2   86.4    330
 2002 348   120    0.0   14.1   15.1   21.7   43.4   0.34   29.1   18.8   24.0   25.5   18.8   24.0   25.5   86.4    330
 2002 349   121    0.0   14.1   15.1   20.9   41.8   0.36   29.6   19.8   24.8   26.2   19.8   24.8   26.2   86.4    330
 2002 350   122    0.0   14.1   15.1   29.6   59.2   0.10   27.9   19.3   23.7   24.9   19.3   23.7   24.9   86.4    330
 2002 351   123    0.0   14.1   15.1   26.0   52.0   0.21   26.4   17.0   21.8   23.2   17.0   21.8   23.2   86.4    330
 2002 352   124   16.5   14.1   15.2   31.9   63.8   0.03   27.9   13.6   20.9   23.0   13.6   20.9   23.0   86.4    330
 2002 353   125   12.7   14.1   15.2    9.1   18.2   0.72   21.2   15.7   18.5   19.3   15.7   18.5   19.3   86.4    330
 2002 354   126    0.0   14.1   15.2   22.8   45.6   0.31   25.0   16.2   20.7   22.0   16.2   20.7   22.0   86.4    330
 2002 355   127    0.0   14.1   15.2   30.8   61.6   0.07   27.1   14.0   20.7   22.6   14.0   20.7   22.6   86.4    330
 2002 356   128   63.0   14.1   15.2    9.5   19.0   0.71   28.9   18.6   23.8   25.3   18.6   23.8   25.3   86.4    330
 2002 357   129    0.0   14.1   15.2   12.6   25.2   0.62   18.3   11.6   15.0   16.0   11.6   15.0   16.0   86.4    330
 2002 358   130    0.0   14.1   15.2   26.7   53.4   0.19   23.2   11.6   17.5   19.2   11.6   17.5   19.2   86.4    330
 2002 359   131    0.0   14.1   15.2   31.6   63.2   0.04   27.2   12.2   19.8   22.0   12.2   19.8   22.0   86.4    330
 2002 360   132    0.0   14.1   15.2   31.8   63.6   0.03   30.1   15.6   23.0   25.1   15.6   23.0   25.1   86.4    330
 2002 361   133    0.0   14.1   15.2   31.4   62.8   0.05   34.0   17.6   25.9   28.3   17.6   25.9   28.3   86.4    330
 2002 362   134    0.0   14.1   15.1    9.1   18.2   0.72   27.2   21.4   24.3   25.2   21.4   24.3   25.2   86.4    330
 2002 363   135    0.0   14.0   15.1    9.1   18.2   0.72   28.6   20.9   24.8   25.9   20.9   24.8   25.9   86.4    330
 2002 364   136    3.0   14.0   15.1   15.1   30.2   0.54   28.2   18.7   23.5   24.9   18.7   23.5   24.9   86.4    330
 2002 365   137    0.0   14.0   15.1   10.8   21.6   0.67   24.7   18.2   21.5   22.4   18.2   21.5   22.4   86.4    330
 2003 001   138    0.0   14.0   15.1   18.8   37.6   0.43   26.1   18.4   22.3   23.4   18.4   22.3   23.4   86.4    330
 2003 002   139    0.0   14.0   15.1   22.7   45.4   0.31   26.1   17.5   21.9   23.1   17.5   21.9   23.1   86.4    330
 2003 003   140    0.0   14.0   15.1    9.9   19.8   0.70   25.1   17.5   21.4   22.5   17.5   21.4   22.5   86.4    330
 2003 004   141    0.0   14.0   15.1   30.4   60.8   0.07   29.6   18.4   24.1   25.7   18.4   24.1   25.7   86.4    330
 2003 005   142    0.0   14.0   15.1   28.7   57.4   0.12   31.3   16.4   24.0   26.7   16.4   24.0   26.7   86.4    330
 2003 006   143    0.0   14.0   15.1   30.9   61.8   0.05   27.2   16.5   21.9   23.9   16.5   21.9   23.9   86.4    330
 2003 007   144    0.0   14.0   15.1   31.3   62.6   0.04   29.7   14.7   22.3   25.1   14.7   22.3   25.1   86.4    330
 2003 008   145    9.8   14.0   15.0   29.9   59.8   0.08   30.6   14.8   22.8   25.7   14.8   22.8   25.7   86.4    330
 2003 009   146    4.0   13.9   15.0   25.3   50.6   0.22   30.0   19.8   25.0   26.9   19.8   25.0   26.9   86.4    330
 2003 010   147    0.0   13.9   15.0   11.6   23.2   0.64   27.8   20.8   24.3   25.6   20.8   24.3   25.6   86.4    330
 2003 011   148    1.0   13.9   15.0   23.6   47.2   0.27   30.0   17.6   23.9   26.2   17.6   23.9   26.2   86.4    330
 2003 012   149    0.0   13.9   15.0   31.3   62.6   0.04   29.9   16.1   23.1   25.6   16.1   23.1   25.6   86.4    330
 2003 013   150    0.0   13.9   15.0   30.7   61.4   0.05   29.5   13.3   21.5   24.5   13.3   21.5   24.5   86.4    330
 2003 014   151    0.0   13.9   15.0   30.5   61.0   0.06   31.2   16.2   23.8   26.5   16.2   23.8   26.5   86.4    330
 2003 015   152    0.0   13.9   14.9   27.2   54.4   0.16   31.7   18.7   25.3   27.7   18.7   25.3   27.7   86.4    330
 2003 016   153    0.0   13.8   14.9   27.7   55.4   0.14   31.8   20.2   26.1   28.2   20.2   26.1   28.2   86.4    330
 2003 017   154    0.0   13.8   14.9   27.3   54.6   0.15   33.7   19.9   26.9   29.4   19.9   26.9   29.4   86.4    330
 2003 018   155    0.0   13.8   14.9   28.5   57.0   0.11   27.7   17.1   22.5   24.4   17.1   22.5   24.4   86.4    330

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 19, 2016; 14:32:33

*RUN   4        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0217 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 2003 228     0    0.0   10.9   11.8   16.8   33.6   0.10   14.5    3.5    8.6   10.6    3.5    8.6   10.6   86.4    330
 2003 229     1    0.0   10.9   11.8   16.6   33.2   0.12   17.6    0.3    8.3   11.5    0.3    8.3   11.5   86.4    330
 2003 230     2    0.0   10.9   11.9   14.7   29.4   0.22   22.0    4.5   12.6   15.9    4.5   12.6   15.9   86.4    330
 2003 231     3    0.0   10.9   11.9   16.2   32.4   0.15   25.0    5.9   14.8   18.3    5.9   14.8   18.3   86.4    330
 2003 232     4    0.0   11.0   11.9   16.4   32.8   0.15   27.0    6.9   16.2   20.0    6.9   16.2   20.0   86.4    330
 2003 233     5    1.0   11.0   11.9   14.7   29.4   0.24   31.2   14.3   22.2   25.3   14.3   22.2   25.3   86.4    330
 2003 234     6   12.0   11.0   12.0    5.2   10.4   0.73   13.7    6.4    9.8   11.2    6.4    9.8   11.2   86.4    330
 2003 235     7   24.3   11.1   12.0    5.1   10.2   0.74    8.7    6.7    7.6    8.0    6.7    7.6    8.0   86.4    330
 2003 236     8    0.0   11.1   12.0   14.1   28.2   0.29   12.1    3.2    7.4    9.0    3.2    7.4    9.0   86.4    330
 2003 237     9    0.0   11.1   12.1   10.2   20.4   0.49   10.9    0.7    5.5    7.4    0.7    5.5    7.4   86.4    330
 2003 238    10    0.0   11.2   12.1   13.6   27.2   0.33   12.8   -2.4    4.7    7.6   -2.4    4.7    7.6   86.4    330
 2003 239    11    0.5   11.2   12.1   11.9   23.8   0.42    9.3    4.1    6.5    7.5    4.1    6.5    7.5   86.4    330
 2003 240    12    0.0   11.2   12.1   13.4   26.8   0.35   12.4    4.7    8.3    9.8    4.7    8.3    9.8   86.4    330
 2003 241    13    0.0   11.3   12.2   14.9   29.8   0.28   12.6    4.0    8.0    9.7    4.0    8.0    9.7   86.4    330
 2003 242    14    0.0   11.3   12.2   12.8   25.6   0.39   14.3    5.3    9.5   11.3    5.3    9.5   11.3   86.4    330
 2003 243    15    0.0   11.3   12.2   14.6   29.2   0.31   15.9    4.9   10.1   12.2    4.9   10.1   12.2   86.4    330
 2003 244    16    0.0   11.4   12.3   19.0   38.0   0.11   19.4    6.4   12.5   15.0    6.4   12.5   15.0   86.4    330
 2003 245    17    0.0   11.4   12.3   17.2   34.4   0.20   21.0    1.8   10.8   14.5    1.8   10.8   14.5   86.4    330
 2003 246    18    0.0   11.4   12.3   18.6   37.2   0.14   25.0    6.4   15.2   18.8    6.4   15.2   18.8   86.4    330
 2003 247    19    7.0   11.4   12.4    8.3   16.6   0.62   22.5   14.5   18.3   19.8   14.5   18.3   19.8   86.4    330
 2003 248    20    0.0   11.5   12.4   11.3   22.6   0.48   26.7   14.7   20.4   22.7   14.7   20.4   22.7   86.4    330
 2003 249    21    0.0   11.5   12.4   18.6   37.2   0.16   32.5   18.7   25.2   27.9   18.7   25.2   27.9   86.4    330
 2003 250    22   39.0   11.5   12.5    5.8   11.6   0.74   22.5   14.0   18.0   19.7   14.0   18.0   19.7   86.4    330
 2003 251    23   23.6   11.6   12.5    5.8   11.6   0.74   15.2    8.9   11.9   13.1    8.9   11.9   13.1   86.4    330
 2003 252    24    0.0   11.6   12.5   18.2   36.4   0.20   13.6    4.7    8.9   10.7    4.7    8.9   10.7   86.4    330
 2003 253    25    0.0   11.6   12.6   20.4   40.8   0.11   14.4    2.6    8.2   10.5    2.6    8.2   10.5   86.4    330
 2003 254    26    0.0   11.7   12.6   20.2   40.4   0.12   18.1    1.4    9.3   12.6    1.4    9.3   12.6   86.4    330
 2003 255    27    0.0   11.7   12.6   21.0   42.0   0.09   21.6    3.1   11.9   15.5    3.1   11.9   15.5   86.4    330
 2003 256    28    0.0   11.7   12.6   21.2   42.4   0.09   14.1    6.1    9.9   11.5    6.1    9.9   11.5   86.4    330
 2003 257    29    0.0   11.8   12.7   20.6   41.2   0.12   13.9    1.2    7.2    9.8    1.2    7.2    9.8   86.4    330
 2003 258    30    0.0   11.8   12.7   20.7   41.4   0.13   15.7    3.3    9.2   11.7    3.3    9.2   11.7   86.4    330
 2003 259    31    0.0   11.8   12.7   18.7   37.4   0.22   15.4    5.0   10.0   12.0    5.0   10.0   12.0   86.4    330
 2003 260    32    0.0   11.9   12.8   17.7   35.4   0.26   16.9    4.2   10.3   12.8    4.2   10.3   12.8   86.4    330
 2003 261    33    0.0   11.9   12.8   19.8   39.6   0.18   21.9    5.0   13.1   16.5    5.0   13.1   16.5   86.4    330
 2003 262    34    3.0   11.9   12.8    7.3   14.6   0.70   25.7   10.6   17.8   20.8   10.6   17.8   20.8   86.4    330
 2003 263    35    0.0   12.0   12.9   21.2   42.4   0.14   19.1    4.8   11.6   14.5    4.8   11.6   14.5   86.4    330
 2003 264    36   16.0   12.0   12.9   13.9   27.8   0.44   22.0    8.9   15.2   17.3    8.9   15.2   17.3   86.4    330
 2003 265    37    0.0   12.0   12.9   11.5   23.0   0.54   24.1   15.8   19.8   21.1   15.8   19.8   21.1   86.4    330
 2003 266    38    3.0   12.1   13.0    9.0   18.0   0.64   20.1   14.2   17.0   18.0   14.2   17.0   18.0   86.4    330
 2003 267    39    0.0   12.1   13.0   15.5   31.0   0.38   19.8   11.0   15.2   16.7   11.0   15.2   16.7   86.4    330
 2003 268    40    0.0   12.1   13.0   16.2   32.4   0.36   19.2    7.9   13.3   15.2    7.9   13.3   15.2   86.4    330
 2003 269    41    0.0   12.2   13.1   11.0   22.0   0.57   19.0    9.8   14.2   15.7    9.8   14.2   15.7   86.4    330
 2003 270    42    6.0   12.2   13.1   15.3   30.6   0.40   23.5   12.3   17.7   19.5   12.3   17.7   19.5   86.4    330
 2003 271    43    0.0   12.2   13.1   15.0   30.0   0.42   16.3    6.3   11.1   12.8    6.3   11.1   12.8   86.4    330
 2003 272    44    0.0   12.3   13.2   23.3   46.6   0.10   18.0    2.1    9.8   12.4    2.1    9.8   12.4   86.4    330
 2003 273    45    0.0   12.3   13.2   23.9   47.8   0.09   22.0    8.2   14.9   17.2    8.2   14.9   17.2   86.4    330
 2003 274    46    0.0   12.3   13.2   17.7   35.4   0.33   27.0   10.3   18.4   21.2   10.3   18.4   21.2   86.4    330
 2003 275    47    0.0   12.4   13.3   12.9   25.8   0.51   23.0   12.6   17.6   19.4   12.6   17.6   19.4   86.4    330
 2003 276    48    4.5   12.4   13.3    7.0   14.0   0.74   21.2   11.9   16.4   18.0   11.9   16.4   18.0   86.4    330
 2003 277    49   22.5   12.4   13.4    7.0   14.0   0.74   19.4   16.2   17.8   18.3   16.2   17.8   18.3   86.4    330
 2003 278    50    0.0   12.5   13.4   11.0   22.0   0.59   23.8   15.5   19.5   20.9   15.5   19.5   20.9   86.4    330
 2003 279    51    0.0   12.5   13.4   20.3   40.6   0.25   20.6   12.2   16.3   17.7   12.2   16.3   17.7   86.4    330
 2003 280    52    0.0   12.5   13.5   21.6   43.2   0.21   24.2   11.2   17.5   19.7   11.2   17.5   19.7   86.4    330
 2003 281    53   27.5   12.6   13.5    9.7   19.4   0.65   27.0   15.6   21.2   23.1   15.6   21.2   23.1   86.4    330
 2003 282    54    0.0   12.6   13.5   22.4   44.8   0.19   23.4   13.2   18.2   19.9   13.2   18.2   19.9   86.4    330
 2003 283    55    0.0   12.6   13.6   13.8   27.6   0.50   13.6    7.4   10.4   11.5    7.4   10.4   11.5   86.4    330
 2003 284    56    0.0   12.7   13.6   25.3   50.6   0.09   15.2    3.9    9.4   11.4    3.9    9.4   11.4   86.4    330
 2003 285    57    0.0   12.7   13.6   25.5   51.0   0.09   16.3    3.2    9.6   11.9    3.2    9.6   11.9   86.4    330
 2003 286    58    0.0   12.7   13.7   25.4   50.8   0.10   20.1    4.3   12.0   14.8    4.3   12.0   14.8   86.4    330
 2003 287    59    0.0   12.8   13.7   25.4   50.8   0.10   24.8    8.0   16.2   19.1    8.0   16.2   19.1   86.4    330
 2003 288    60    0.0   12.8   13.7   25.8   51.6   0.09   26.4   11.8   19.0   21.5   11.8   19.0   21.5   86.4    330
 2003 289    61    0.0   12.8   13.8   26.4   52.8   0.07   30.8   12.7   21.6   24.7   12.7   21.6   24.7   86.4    330
 2003 290    62    0.0   12.9   13.8   21.9   43.8   0.24   30.3   16.3   23.2   25.6   16.3   23.2   25.6   86.4    330
 2003 291    63    3.7   12.9   13.8   17.9   35.8   0.38   32.9   19.0   25.8   28.3   19.0   25.8   28.3   86.4    330
 2003 292    64    0.0   12.9   13.9   22.4   44.8   0.23   23.9   14.4   19.1   20.7   14.4   19.1   20.7   86.4    330
 2003 293    65    0.0   12.9   13.9   10.9   21.8   0.62   21.2   11.1   16.1   17.8   11.1   16.1   17.8   86.4    330
 2003 294    66    0.0   13.0   13.9   25.5   51.0   0.13   23.5   12.0   17.7   19.7   12.0   17.7   19.7   86.4    330
 2003 295    67    0.0   13.0   14.0   26.9   53.8   0.08   24.2    9.1   16.5   19.2    9.1   16.5   19.2   86.4    330
 2003 296    68    0.0   13.0   14.0   27.3   54.6   0.07   27.2   11.0   19.0   21.8   11.0   19.0   21.8   86.4    330
 2003 297    69    0.0   13.1   14.0   22.9   45.8   0.22   32.0   14.8   23.3   26.3   14.8   23.3   26.3   86.4    330
 2003 298    70   25.6   13.1   14.0   11.4   22.8   0.62   24.9   19.2   22.0   23.0   19.2   22.0   23.0   86.4    330
 2003 299    71    0.0   13.1   14.1   21.1   42.2   0.29   25.9   14.7   20.2   22.2   14.7   20.2   22.2   86.4    330
 2003 300    72    0.0   13.2   14.1   27.3   54.6   0.09   20.8    8.4   14.5   16.7    8.4   14.5   16.7   86.4    330
 2003 301    73    0.0   13.2   14.1   27.4   54.8   0.09   23.8    9.0   16.3   19.0    9.0   16.3   19.0   86.4    330
 2003 302    74    0.0   13.2   14.2   27.5   55.0   0.09   26.4   10.8   18.5   21.3   10.8   18.5   21.3   86.4    330
 2003 303    75    0.0   13.2   14.2   27.9   55.8   0.08   31.3   15.9   23.5   26.3   15.9   23.5   26.3   86.4    330
 2003 304    76   12.6   13.3   14.2   10.4   20.8   0.66   19.9   11.5   15.7   17.2   11.5   15.7   17.2   86.4    330
 2003 305    77    0.0   13.3   14.3   27.9   55.8   0.08   18.6    8.1   13.3   15.2    8.1   13.3   15.2   86.4    330
 2003 306    78    0.0   13.3   14.3   27.8   55.6   0.09   20.0    4.5   12.2   15.0    4.5   12.2   15.0   86.4    330
 2003 307    79    0.0   13.4   14.3   27.8   55.6   0.09   21.2    5.0   13.1   16.0    5.0   13.1   16.0   86.4    330
 2003 308    80    0.0   13.4   14.4   25.0   50.0   0.19   22.4    9.5   15.9   18.2    9.5   15.9   18.2   86.4    330
 2003 309    81    0.0   13.4   14.4   28.0   56.0   0.09   24.6   11.1   17.8   20.3   11.1   17.8   20.3   86.4    330
 2003 310    82    0.0   13.4   14.4   25.1   50.2   0.19   26.6   13.5   20.0   22.4   13.5   20.0   22.4   86.4    330
 2003 311    83    0.0   13.5   14.4   25.3   50.6   0.18   27.8   14.8   21.3   23.6   14.8   21.3   23.6   86.4    330
 2003 312    84    0.0   13.5   14.5   21.0   42.0   0.32   29.7   14.9   22.3   25.0   14.9   22.3   25.0   86.4    330
 2003 313    85    0.0   13.5   14.5   16.7   33.4   0.46   29.6   18.0   23.8   25.9   18.0   23.8   25.9   86.4    330
 2003 314    86    0.0   13.5   14.5   27.5   55.0   0.12   30.4   14.9   22.7   25.5   14.9   22.7   25.5   86.4    330
 2003 315    87   53.0   13.6   14.5   24.4   48.8   0.22   33.8   16.5   25.2   28.3   16.5   25.2   28.3   86.4    330
 2003 316    88    4.0   13.6   14.6   12.0   24.0   0.62   20.2   13.9   17.1   18.2   13.9   17.1   18.2   86.4    330
 2003 317    89    0.0   13.6   14.6   24.5   49.0   0.22   19.5   11.3   15.4   16.9   11.3   15.4   16.9   86.4    330
 2003 318    90    0.0   13.6   14.6   28.5   57.0   0.10   22.7    8.2   15.5   18.1    8.2   15.5   18.1   86.4    330
 2003 319    91   17.0   13.6   14.7   27.3   54.6   0.14   29.3   11.7   20.5   23.7   11.7   20.5   23.7   86.4    330
 2003 320    92    4.2   13.7   14.7    8.6   17.2   0.73   21.9   17.7   19.8   20.6   17.7   19.8   20.6   86.4    330
 2003 321    93   55.0   13.7   14.7   15.0   30.0   0.53   26.6   16.3   21.5   23.4   16.3   21.5   23.4   86.4    330
 2003 322    94   17.0   13.7   14.7   11.5   23.0   0.64   18.1   13.2   15.7   16.6   13.2   15.7   16.6   86.4    330
 2003 323    95    0.0   13.7   14.7   26.2   52.4   0.18   25.5   13.8   19.7   21.8   13.8   19.7   21.8   86.4    330
 2003 324    96    0.0   13.8   14.8   29.8   59.6   0.07   20.2   11.2   15.7   17.4   11.2   15.7   17.4   86.4    330
 2003 325    97    0.0   13.8   14.8   30.5   61.0   0.05   25.7    9.8   17.8   20.7    9.8   17.8   20.7   86.4    330
 2003 326    98    0.0   13.8   14.8   29.7   59.4   0.07   33.1   15.6   24.4   27.6   15.6   24.4   27.6   86.4    330
 2003 327    99   14.0   13.8   14.8   27.3   54.6   0.15   34.1   19.2   26.7   29.5   19.2   26.7   29.5   86.4    330
 2003 328   100    0.0   13.8   14.9    8.8   17.6   0.73   19.4   15.4   17.4   18.2   15.4   17.4   18.2   86.4    330
 2003 329   101    0.0   13.8   14.9   27.9   55.8   0.14   27.6   13.4   20.6   23.2   13.4   20.6   23.2   86.4    330
 2003 330   102   23.7   13.9   14.9   17.0   34.0   0.47   29.5   18.0   23.8   25.9   18.0   23.8   25.9   86.4    330
 2003 331   103    0.0   13.9   14.9   30.0   60.0   0.07   29.2   17.4   23.4   25.5   17.4   23.4   25.5   86.4    330
 2003 332   104    0.0   13.9   14.9   15.7   31.4   0.52   27.5   14.7   21.2   23.5   14.7   21.2   23.5   86.4    330
 2003 333   105    0.0   13.9   15.0   31.0   62.0   0.05   29.1   14.0   21.6   24.4   14.0   21.6   24.4   86.4    330
 2003 334   106    7.4   13.9   15.0   11.5   23.0   0.65   22.2   16.5   19.4   20.4   16.5   19.4   20.4   86.4    330
 2003 335   107    0.0   13.9   15.0   28.7   57.4   0.12   26.1   16.2   21.2   23.0   16.2   21.2   23.0   86.4    330
 2003 336   108    0.0   13.9   15.0   22.6   45.2   0.31   25.7   13.2   19.5   21.8   13.2   19.5   21.8   86.4    330
 2003 337   109    0.0   14.0   15.0   24.6   49.2   0.25   29.0   14.5   21.9   24.5   14.5   21.9   24.5   86.4    330
 2003 338   110   12.8   14.0   15.0   14.9   29.8   0.54   27.8   16.9   22.4   24.4   16.9   22.4   24.4   86.4    330
 2003 339   111    0.0   14.0   15.0   31.1   62.2   0.05   24.8   13.3   19.1   21.3   13.3   19.1   21.3   86.4    330
 2003 340   112    0.0   14.0   15.1   31.1   62.2   0.05   25.4    9.2   17.4   20.4    9.2   17.4   20.4   86.4    330
 2003 341   113    0.0   14.0   15.1   19.6   39.2   0.40   27.1   13.3   20.3   22.3   13.3   20.3   22.3   86.4    330
 2003 342   114    6.5   14.0   15.1   13.6   27.2   0.59   24.0   12.8   18.5   20.1   12.8   18.5   20.1   86.4    330
 2003 343   115    0.0   14.0   15.1   30.9   61.8   0.06   22.1   11.2   16.7   18.3   11.2   16.7   18.3   86.4    330
 2003 344   116    7.0   14.0   15.1   29.8   59.6   0.09   27.7    9.9   18.9   21.5    9.9   18.9   21.5   86.4    330
 2003 345   117    0.0   14.0   15.1   19.3   38.6   0.41   26.8   11.8   19.4   21.6   11.8   19.4   21.6   86.4    330
 2003 346   118    0.0   14.0   15.1   28.2   56.4   0.14   23.9    9.7   16.9   19.0    9.7   16.9   19.0   86.4    330
 2003 347   119    0.0   14.0   15.1   20.8   41.6   0.37   24.6   13.9   19.3   20.9   13.9   19.3   20.9   86.4    330
 2003 348   120    0.0   14.1   15.1   26.6   53.2   0.19   27.5   15.7   21.7   23.4   15.7   21.7   23.4   86.4    330
 2003 349   121   23.6   14.1   15.1   10.1   20.2   0.69   24.0   14.8   19.5   20.8   14.8   19.5   20.8   86.4    330
 2003 350   122    0.0   14.1   15.1   29.9   59.8   0.09   21.2   10.8   16.1   17.6   10.8   16.1   17.6   86.4    330
 2003 351   123    0.0   14.1   15.1   31.3   62.6   0.05   24.1   10.1   17.2   19.3   10.1   17.2   19.3   86.4    330
 2003 352   124    0.0   14.1   15.2   31.9   63.8   0.03   26.8   11.1   19.1   21.4   11.1   19.1   21.4   86.4    330
 2003 353   125    0.0   14.1   15.2   20.6   41.2   0.37   29.2   16.3   22.9   24.7   16.3   22.9   24.7   86.4    330
 2003 354   126    0.0   14.1   15.2   11.2   22.4   0.66   25.2   17.6   21.5   22.6   17.6   21.5   22.6   86.4    330
 2003 355   127   68.0   14.1   15.2   27.8   55.6   0.16   29.9   17.9   24.0   25.8   17.9   24.0   25.8   86.4    330
 2003 356   128    0.0   14.1   15.2   16.0   32.0   0.51   23.7   12.6   18.2   19.9   12.6   18.2   19.9   86.4    330
 2003 357   129    0.0   14.1   15.2   30.1   60.2   0.09   24.0   10.7   17.5   19.4   10.7   17.5   19.4   86.4    330
 2003 358   130    0.0   14.1   15.2   22.9   45.8   0.30   25.8   12.9   19.5   21.3   12.9   19.5   21.3   86.4    330
 2003 359   131    0.0   14.1   15.2   31.4   62.8   0.05   29.5   17.1   23.4   25.2   17.1   23.4   25.2   86.4    330
 2003 360   132    0.0   14.1   15.2   26.8   53.6   0.19   29.6   16.0   22.9   24.9   16.0   22.9   24.9   86.4    330
 2003 361   133   21.0   14.1   15.2    9.1   18.2   0.72   26.7   18.1   22.5   23.7   18.1   22.5   23.7   86.4    330
 2003 362   134    0.0   14.1   15.1   18.2   36.4   0.45   22.7   15.5   19.2   20.2   15.5   19.2   20.2   86.4    330
 2003 363   135    0.0   14.0   15.1   29.6   59.2   0.10   24.0    9.8   17.0   19.1    9.8   17.0   19.1   86.4    330
 2003 364   136    0.0   14.0   15.1   27.9   55.8   0.15   28.4   11.3   20.0   22.5   11.3   20.0   22.5   86.4    330
 2003 365   137    0.0   14.0   15.1   28.9   57.8   0.12   22.9   13.8   18.4   19.7   13.8   18.4   19.7   86.4    330
 2004 001   138    0.0   14.0   15.1   30.1   60.2   0.08   27.4    8.7   18.2   20.9    8.7   18.2   20.9   86.4    330
 2004 002   139    0.0   14.0   15.1   31.6   63.2   0.04   27.4   10.4   19.0   21.5   10.4   19.0   21.5   86.4    330
 2004 003   140    0.0   14.0   15.1   31.6   63.2   0.04   29.8   13.7   21.9   24.2   13.7   21.9   24.2   86.4    330
 2004 004   141    0.0   14.0   15.1   23.1   46.2   0.29   30.9   16.9   24.0   26.0   16.9   24.0   26.0   86.4    330
 2004 005   142    0.0   14.0   15.1   25.0   50.0   0.24   32.5   20.2   26.4   28.7   20.2   26.4   28.7   86.4    330
 2004 006   143    0.0   14.0   15.1   27.9   55.8   0.15   33.7   18.4   26.2   29.0   18.4   26.2   29.0   86.4    330
 2004 007   144    6.8   14.0   15.1   19.8   39.6   0.39   32.8   18.8   25.9   28.5   18.8   25.9   28.5   86.4    330
 2004 008   145    0.0   14.0   15.0   29.2   58.4   0.10   30.9   19.9   25.5   27.5   19.9   25.5   27.5   86.4    330
 2004 009   146    0.0   13.9   15.0   26.6   53.2   0.18   31.1   20.4   25.8   27.8   20.4   25.8   27.8   86.4    330
 2004 010   147    0.0   13.9   15.0   23.4   46.8   0.28   30.9   20.3   25.7   27.6   20.3   25.7   27.6   86.4    330
 2004 011   148    0.0   13.9   15.0   28.5   57.0   0.12   26.9   20.1   23.5   24.8   20.1   23.5   24.8   86.4    330
 2004 012   149    0.0   13.9   15.0   19.5   39.0   0.40   27.3   18.2   22.8   24.5   18.2   22.8   24.5   86.4    330
 2004 013   150    0.0   13.9   15.0   23.9   47.8   0.26   27.7   17.0   22.4   24.4   17.0   22.4   24.4   86.4    330
 2004 014   151    0.0   13.9   15.0   29.5   59.0   0.09   29.2   17.3   23.3   25.5   17.3   23.3   25.5   86.4    330
 2004 015   152    0.0   13.9   14.9   22.6   45.2   0.30   26.7   15.9   21.4   23.3   15.9   21.4   23.3   86.4    330
 2004 016   153    0.0   13.8   14.9   28.7   57.4   0.11   27.0   13.4   20.3   22.8   13.4   20.3   22.8   86.4    330
 2004 017   154    0.0   13.8   14.9   13.5   27.0   0.58   28.5   15.9   22.3   24.6   15.9   22.3   24.6   86.4    330
 2004 018   155    0.0   13.8   14.9   12.8   25.6   0.60   27.3   18.6   23.0   24.6   18.6   23.0   24.6   86.4    330
 2004 019   156    3.0   13.8   14.9   14.3   28.6   0.55   23.6   18.4   21.0   22.0   18.4   21.0   22.0   86.4    330
 2004 020   157    0.0   13.8   14.8   17.3   34.6   0.46   28.5   17.9   23.2   25.2   17.9   23.2   25.2   86.4    330
 2004 021   158    0.0   13.8   14.8   26.7   53.4   0.17   29.1   18.7   23.9   25.8   18.7   23.9   25.8   86.4    330
 2004 022   159    0.0   13.7   14.8   26.1   52.2   0.18   30.0   19.3   24.7   26.6   19.3   24.7   26.6   86.4    330
 2004 023   160    0.0   13.7   14.8   24.2   48.4   0.24   29.1   19.1   24.1   26.0   19.1   24.1   26.0   86.4    330
 2004 024   161    0.0   13.7   14.8   26.7   53.4   0.16   30.5   18.4   24.5   26.7   18.4   24.5   26.7   86.4    330
 2004 025   162    0.0   13.7   14.7   28.3   56.6   0.11   29.8   15.7   22.8   25.4   15.7   22.8   25.4   86.4    330
 2004 026   163    0.0   13.6   14.7   29.3   58.6   0.07   32.0   13.9   23.0   26.3   13.9   23.0   26.3   86.4    330
 2004 027   164    0.5   13.6   14.7   29.8   59.6   0.06   30.6   14.6   22.6   25.5   14.6   22.6   25.5   86.4    330
