*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 14:33:02

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0120 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   CDAD   LDAD   SDAD   SNW0C   SNW1C
 1987 210    26    23    4.0      1   0.03     14     14      0     17     28      0    0.0  0.000      0      0  0.000  0.000  0.000  0.015   4.51   0.00   0.00      0      0    191.6   0.00   0.00   0.20   0.19   0.09   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1987 211    27    24    4.0      1   0.03     14     14      0     18     28      0    0.0  0.000      0      0  0.000  0.000  0.000  0.037   4.37   0.00   0.00      0      0    208.7   0.00   0.00   0.20   0.18   0.10   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1987 212    28    25    4.0      1   0.03     14     14      0     19     28      0    0.0  0.000      0      0  0.000  0.000  0.000  0.044   4.37   0.00   0.00      0      0    203.0   0.00   0.00   0.20   0.17   0.11   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1987 213    29    26    4.0      1   0.03     14     14      0     22     28      0    0.0  0.000      0      0  0.000  0.000  0.000  0.034   4.35   0.00   0.00      0      0    237.2   0.00   0.00   0.21   0.18   0.14   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1987 214    30    27    4.0      1   0.04     15     14      0     26     29      0    0.0  0.000      0      0  0.000  0.000  0.000  0.025   4.23   0.00   0.00      0      0    279.3   0.00   0.00   0.21   0.18   0.17   0.05   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1987 215    31    28    4.0      1   0.04     16     14      0     29     30      0    0.0  0.000      0      0  0.000  0.000  0.000  0.009   4.12   0.00   0.00      0      0    253.5   0.00   0.00   0.22   0.19   0.20   0.07   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1987 216    32    29    4.0      1   0.04     17     14      0     30     31      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.21   0.00   0.00      0      0    250.6   0.00   0.00   0.22   0.19   0.21   0.07   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1987 217    33    30    4.0      1   0.05     19     14      0     30     33      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.11   0.00   0.00      0      0    251.8   0.00   0.00   0.22   0.19   0.20   0.07   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1987 218    34    31    4.0      1   0.05     19     14      0     30     33      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.27   0.00   0.00      0      0    251.9   0.00   0.00   0.22   0.18   0.19   0.07   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1987 219    35    32    5.0      1   0.05     20     14      0     32     34      0    0.0  0.000      0      0  0.000  0.000  0.000  0.500   4.19   0.00   0.00      0      0    252.3   0.00   0.00   0.22   0.17   0.19   0.08   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1987 220    36    33    5.0      1   0.05     22     14      0     33     36      0    0.0  0.000      0      0  0.000  0.000  0.000  0.302   4.11   0.00   0.00      0      0    252.7   0.00   0.00   0.23   0.16   0.20   0.08   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1987 221    37    34    5.0      1   0.06     24     14      0     37     38      0    0.0  0.000      0      0  0.000  0.000  0.000  0.108   3.96   0.00   0.00      0      0    252.5   0.00   0.00   0.23   0.16   0.22   0.10   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1987 222    38    35    5.0      1   0.07     28     14      0     38     42      0    0.0  0.000      0      0  0.000  0.000  0.000  0.057   3.87   0.00   0.00      0      0    251.4   0.00   0.00   0.24   0.16   0.22   0.11   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       2
 1987 223    39    36    5.0      1   0.09     35     14      0     41     49      0    0.0  0.000      0      0  0.000  0.000  0.000  0.031   3.71   0.00   0.00      0      0    248.6   0.00   0.00   0.25   0.16   0.24   0.13   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       2
 1987 224    40    37    5.0      1   0.10     40     14      0     42     54      0    0.0  0.000      0      0  0.000  0.000  0.000  0.034   3.80   0.00   0.00      0      0    245.8   0.00   0.00   0.25   0.16   0.25   0.13   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       2
 1987 225    41    38    6.0      1   0.11     45     14      0     42     59      0    0.0  0.000      0      0  0.000  0.000  0.000  0.057   3.87   0.00   0.00      0      0    243.2   0.00   0.00   0.26   0.16   0.25   0.14   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       2
 1987 226    42    39    6.0      1   0.12     48     14      0     47     62      0    0.0  0.000      0      0  0.000  0.000  0.000  0.547   3.98   0.00   0.00      0      0    241.5   0.00   0.00   0.27   0.15   0.26   0.17   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       2
 1987 227    43    40    6.0      1   0.12     51     14      0     52     65      0    0.0  0.000      0      0  0.000  0.000  0.000  0.575   4.03   0.00   0.00      0      0    240.3   0.00   0.00   0.27   0.14   0.27   0.20   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 228    44    41    6.0      1   0.13     52     14      0     59     66      0    0.0  0.000      0      0  0.000  0.000  0.000  0.374   4.09   0.00   0.00      0      0    239.6   0.00   0.00   0.28   0.14   0.31   0.25   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 229    45    42    6.0      1   0.12     52     14      0     60     66      0    0.0  0.000      0      0  0.000  0.000  0.000  0.143   4.09   0.00   0.00      0      0    237.7   0.00   0.00   0.28   0.14   0.30   0.25   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 230    46    43    6.0      1   0.12     53     14      0     61     67      0    0.0  0.000      0      0  0.000  0.000  0.012  0.078   4.07   0.00   0.00      0      0    237.1   0.00   0.00   0.28   0.13   0.30   0.25   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 231    47    44    6.0      1   0.12     53     14      0     64     67      0    0.0  0.000      0      0  0.000  0.000  0.011  0.038   4.16   0.00   0.00      0      0    223.4   0.00   0.00   0.28   0.14   0.32   0.28   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 232    48    45    6.0      1   0.12     54     14      0     66     68      0    0.0  0.000      0      0  0.000  0.000  0.000  0.001   4.12   0.00   0.00      0      0    217.5   0.00   0.00   0.28   0.14   0.33   0.30   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 233    49    46    6.0      1   0.12     57     14      0     68     71      0    0.0  0.000      0      0  0.000  0.000  0.002  0.000   3.95   0.00   0.00      0      0    217.1   0.00   0.00   0.28   0.14   0.34   0.31   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1987 234    50    47    6.0      1   0.13     62     14      0     81     76      0    0.0  0.000      0      0  0.000  0.000  0.005  0.000   3.87   0.00   0.00      0      0    215.0   0.00   0.00   0.28   0.16   0.42   0.43   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       4
 1987 235    51    48    6.0      1   0.14     68     14      0     94     82      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.85   0.00   0.00      0      0    211.4   0.00   0.00   0.29   0.19   0.49   0.55   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       4
 1987 236    52    49    6.0      1   0.16     76     14      0    104     90      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.78   0.00   0.00      0      0    210.3   0.00   0.00   0.30   0.21   0.54   0.63   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       4
 1987 237    53    50    7.0      1   0.19     90     14      0    116    104      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.55   0.00   0.00      0      0    207.8   0.00   0.00   0.31   0.23   0.61   0.74   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       5
 1987 238    54    51    7.0      1   0.21    101     14      0    135    115      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.70   0.00   0.00      0      0    205.8   0.00   0.00   0.31   0.28   0.71   0.90   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       6
 1987 239    55    52    7.0      1   0.24    116     14      0    149    130      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.59   0.00   0.00      0      0    203.0   0.00   0.00   0.32   0.31   0.78   1.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       6
 1987 240    56    53    7.0      1   0.26    129     14      0    151    143      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.71   0.00   0.00      0      0    200.8   0.00   0.00   0.32   0.29   0.75   0.98   0.01   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       7
 1987 241    57    54    7.0      1   0.27    134     14      0    154    148      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.91   0.00   0.00      0      0    199.9   0.00   0.00   0.32   0.28   0.71   0.95   0.01   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       8
 1987 242    58    55    7.0      1   0.27    136     14      0    171    150      0    0.0  0.000      0      0  0.000  0.000  0.000  0.374   3.99   0.00   0.00      0      0    195.0   0.00   0.00   0.32   0.27   0.75   1.09   0.02   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       8
 1987 243    59    56    7.0      1   0.24    140     14      0    189    154      0    0.0  0.000      0      0  0.000  0.000  0.000  0.145   3.95   0.00   0.00      0      0    174.6   0.00   0.00   0.33   0.26   0.81   1.24   0.04   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       9
 1987 244    60    57    8.0      1   0.26    148     14      0    203    162      0    0.0  0.000      0      0  0.000  0.000  0.000  0.049   3.76   0.00   0.00      0      0    174.5   0.00   0.00   0.33   0.26   0.85   1.36   0.05   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       9
 1987 245    61    58    8.0      1   0.27    156     14      0    205    170      0    0.0  0.000      0      0  0.000  0.000  0.010  0.000   3.84   0.00   0.00      0      0    174.2   0.00   0.00   0.34   0.26   0.86   1.38   0.05   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      10
 1987 246    62    59    8.0      1   0.29    165     14      0    232    179      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.80   0.00   0.00      0      0    174.0   0.00   0.00   0.34   0.27   0.96   1.64   0.09   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      11
 1987 247    63    60    8.0      1   0.27    171     14      0    254    185      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.89   0.00   0.00      0      0    158.2   0.00   0.00   0.35   0.28   1.05   1.84   0.12   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      13
 1987 248    64    61    8.0      1   0.24    175     14      0    265    189      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.91   0.00   0.00      0      0    134.3   0.00   0.00   0.35   0.29   1.09   1.94   0.13   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      14
 1987 249    65    62    8.0      1   0.21    180     14      0    281    194      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.89   0.00   0.00      0      0    117.7   0.00   0.00   0.35   0.30   1.15   2.08   0.15   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      15
 1987 250    66    63    8.0      1   0.22    189     14      0    298    203      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.81   0.00   0.00      0      0    115.3   0.00   0.00   0.36   0.32   1.21   2.22   0.18   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      17
 1987 251    67    64    8.0      1   0.25    208     14      0    303    222      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.63   0.00   0.00      0      0    119.7   0.00   0.00   0.37   0.32   1.23   2.27   0.19   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      18
 1987 252    68    65    8.0      1   0.29    233     14      0    305    247      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.56   0.00   0.00      0      0    123.9   0.00   0.00   0.38   0.32   1.23   2.29   0.20   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      20
 1987 253    69    66    9.0      1   0.31    246     14      0    324    260      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.75   0.00   0.00      0      0    125.7   0.00   0.00   0.38   0.35   1.30   2.44   0.24   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      21
 1987 254    70    67    9.0      1   0.32    258     14      0    355    272      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.74   0.00   0.00      0      0    123.5   0.00   0.00   0.39   0.40   1.41   2.69   0.31   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      23
 1987 255    71    68    9.0      1   0.31    271     14      0    388    285      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.76   0.00   0.00      0      0    115.8   0.00   0.00   0.40   0.45   1.53   2.94   0.40   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      24
 1987 256    72    69    9.0      1   0.36    300     14      0    418    314      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.54   0.00   0.00      0      0    119.4   0.00   0.00   0.41   0.49   1.63   3.16   0.48   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      26
 1987 257    73    70    9.0      2   0.41    309     14      0    427    323      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.77   0.00   0.00      0      0    133.1   0.00   0.00   0.42   0.51   1.66   3.23   0.51   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      28
 1987 258    74    71    9.0      2   0.44    326     14      0    446    340      0    0.0  0.000      0      0  0.000  0.000  0.002  0.000   3.70   0.00   0.00      0      0    134.4   0.00   0.00   0.43   0.48   1.62   3.19   0.54   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      31
 1987 259    75    72    9.0      2   0.41    331     14      0    464    345      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.77   0.00   0.00      0      0    123.4   0.00   0.00   0.43   0.47   1.62   3.24   0.60   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      33
 1987 260    76    73    9.0      2   0.43    344     14      0    490    358      0    0.0  0.000      0      0  0.000  0.000  0.000  0.114   3.83   0.00   0.00      0      0    124.5   0.00   0.00   0.43   0.46   1.66   3.38   0.68   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      35
 1987 261    77    74   10.0      3   0.45    360     14      0    514    374      0    0.0  0.000      0      0  0.000  0.000  0.022  0.017   3.71   0.00   0.00      0      0    124.1   0.00   0.00   0.44   0.46   1.72   3.56   0.77   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      38
 1987 262    78    75   10.0      3   0.44    368     14      0    545    382      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.66   0.00   0.00      0      0    118.7   0.00   0.00   0.44   0.46   1.80   3.79   0.89   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      40
 1987 263    79    76   10.0      3   0.36    381     14      0    582    395      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.63   0.00   0.00      0      0     95.5   0.00   0.00   0.44   0.47   1.90   4.00   1.04   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      43
 1987 264    80    77   10.0      3   0.36    387     14      0    594    401      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.58   0.00   0.00      0      0     93.4   0.00   0.00   0.45   0.47   1.93   4.00   1.09   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      43
 1987 265    81    78   10.0      3   0.29    395     14      0    612    409      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.63   0.00   0.00      0      0     72.8   0.00   0.00   0.45   0.47   1.98   4.00   1.17   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      46
 1987 266    82    79   10.0      3   0.31    413     14      0    630    427      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.59   0.00   0.00      0      0     75.9   0.00   0.00   0.45   0.48   2.03   4.00   1.25   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      49
 1987 267    83    80   10.0      3   0.35    439     14      0    669    454      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.54   0.00   0.00      0      0     78.7   0.00   0.00   0.46   0.51   2.12   4.00   1.39   0.01   0.00   0.00   0.00   0.00   0.00      0      0      0       0      52
 1987 268    84    81   10.0      3   0.40    479     15      0    698    494      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.51   0.00   0.00      0      0     84.2   0.00   0.00   0.47   0.53   2.19   4.00   1.50   0.03   0.00   0.00   0.00   0.00   0.00      0      0      0       0      55
 1987 269    85    82   11.0      3   0.49    540     16      0    714    556      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.48   0.00   0.00      0      0     90.6   0.00   0.00   0.49   0.54   2.23   4.00   1.57   0.05   0.00   0.00   0.00   0.00   0.00      0      0      0       0      59
 1987 270    86    83   11.0      3   0.54    580     17      0    751    598      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.45   0.00   0.00      0      0     93.8   0.00   0.00   0.50   0.56   2.31   4.00   1.71   0.10   0.00   0.00   0.00   0.00   0.00      0      0      0       0      63
 1987 271    87    84   11.0      3   0.59    613     19      0    812    631      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.43   0.00   0.00      0      0     96.0   0.00   0.00   0.50   0.60   2.45   4.00   1.95   0.21   0.00   0.00   0.00   0.00   0.00      0      0      0       0      66
 1987 272    88    85   11.0      3   0.65    660     21      0    861    681      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.40   0.00   0.00      0      0     98.6   0.00   0.00   0.51   0.63   2.56   4.00   2.15   0.31   0.00   0.00   0.00   0.00   0.00      0      0      0       0      70
 1987 273    89    86   11.0      3   0.72    709     24      0    860    733      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.38   0.00   0.00      0      0    100.9   0.00   0.00   0.52   0.62   2.56   4.00   2.15   0.31   0.00   0.00   0.00   0.00   0.00      0      0      0       0      75
 1987 274    90    87   12.0      3   0.77    751     27      0    940    779      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.36   0.00   0.00      0      0    102.5   0.00   0.00   0.53   0.63   2.76   4.00   2.46   0.51   0.00   0.00   0.00   0.00   0.00      0      0      0       0      79
 1987 275    91    88   12.0      3   0.81    781     30      0   1002    811      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.38   0.00   0.00      0      0    103.4   0.00   0.00   0.54   0.64   2.90   4.00   2.71   0.69   0.00   0.00   0.00   0.00   0.00      0      0      0       0      84
 1987 276    92    89   12.0      3   0.86    821     33      0   1054    854      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.33   0.00   0.00      0      0    104.3   0.00   0.00   0.54   0.65   3.01   4.00   2.92   0.86   0.00   0.00   0.00   0.00   0.00      0      0      0       0      89
 1987 277    93    90   12.0      3   0.94    886     41      0   1136    926      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.31   0.00   0.00      0      0    105.9   0.00   0.00   0.55   0.66   3.18   4.00   3.24   1.14   0.00   0.00   0.00   0.00   0.00      0      0      0       0      94
 1987 278    94    91   12.0      3   1.03    960     51      0   1221   1011      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.28   0.00   0.00      0      0    107.3   0.00   0.00   0.56   0.67   3.34   4.00   3.59   1.48   0.00   0.00   0.00   0.00   0.00      0      0      0       0     100
 1987 279    95    92   12.0      3   1.12   1033     62      0   1267   1095      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.25   0.00   0.00      0      0    108.3   0.00   0.00   0.58   0.68   3.40   4.00   3.79   1.71   0.00   0.00   0.00   0.00   0.00      0      0      0       0     106
